"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"DENND2A",597.084416654774,-0.200490182143882,0.086849910317228,0.00562782781998399,0.0124149075135238,"Not Significant"
"ADPGK",2685.28129462527,-0.108547498783803,0.0414652424308773,0.00563181163356217,0.0124219503578149,"Not Significant"
"KIF23",93.5612650537569,0.212994185517036,0.0937303344819118,0.00564796456466012,0.0124558285805821,"Not Significant"
"MTERF3",753.436392816273,0.109016688732806,0.0416864470368939,0.00565190623205189,0.0124592709692804,"Not Significant"
"LCMT2",270.53440207776,0.153227986163583,0.0622020022985073,0.00565176899383745,0.0124592709692804,"Not Significant"
"GPR1",19.1615669283403,0.33664995015509,0.16615345886477,0.00565169856691542,0.0124592709692804,"Not Significant"
"NFIX",1697.69307069409,-0.162487907424446,0.0668682809893366,0.00565692001998297,0.0124685728364078,"Not Significant"
"TMX3",431.952101483747,-0.204460440158265,0.0890955324944481,0.00566311899954805,0.0124804840388692,"Not Significant"
"PIP4K2A",172.217863095841,-0.33560582915599,0.165589301554825,0.00566852667017939,0.0124906482416585,"Not Significant"
"MYBPC2",15.1352147017858,0.556430036739377,0.321822922144096,0.00567531538362858,0.0125038523046546,"Not Significant"
"EEPD1",552.246254649906,-0.158922074571964,0.0651155548453116,0.00568899554115756,0.012532233758408,"Not Significant"
"C1GALT1",574.569086688605,-0.164442567416075,0.0679391424619999,0.0056986820945917,0.0125500503415752,"Not Significant"
"CCL3L1",257.687224770178,-0.419862299512059,0.222204208646394,0.0056981019321957,0.0125500503415752,"Not Significant"
"TMEM182",127.05028427207,0.182514212445419,0.0773755029041764,0.00570456873833904,0.0125612523410832,"Not Significant"
"NDUFB9",207.037421164524,-0.223210893272184,0.0995689677623113,0.00571602402321804,0.0125847114239971,"Not Significant"
"MTCH2",1431.80916072528,0.157980775878197,0.0646988042822875,0.00572393326158274,0.0126003578528953,"Not Significant"
"KLHDC10",102.095418299885,-0.183767579841325,0.0780907327861782,0.00572837875464725,0.0126083760616798,"Not Significant"
