"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051606","detection of stimulus","31/1126","210/13425",0.147619047619048,1.76002283684344,3.35875226144407,0.00139134591956799,0.0285136341885715,0.024728054427741,"CST1/HTR2A/SSC5D/FAP/C4B/ABCA4/CDH2/KCNK2/CDHR2/WHRN/SERPINE2/PGLYRP4/TTR/GRIK2/SMO/COL11A1/RP1/TACR1/RGS9BP/CAV3/PTPRQ/SCN1A/KCNMB4/TRPC3/OR2W3/DACH1/FFAR4/CLEC6A/ANO3/OR6N1/RGR",31
"GO:0016331","morphogenesis of embryonic epithelium","22/1126","132/13425",0.166666666666667,1.98712255772647,3.4484331075317,0.00139917074853546,0.0285514543771658,0.0247608534626113,"CTHRC1/SULF1/ALDH1A3/GRHL3/TFAP2A/GREM1/RET/TP63/SIX1/WNT4/RGMA/OSR1/TWIST1/SALL4/BMP7/SFRP1/SIX4/EPB41L5/CECR2/DLC1/SHH/GATA3",22
"GO:0014033","neural crest cell differentiation","15/1126","76/13425",0.197368421052632,2.35317144993924,3.57940237606174,0.00141475173810421,0.0287016221763871,0.024891084407144,"RET/CDH2/SIX1/FOXC1/WNT10A/SMO/TWIST1/BMP7/SFRP1/EDNRB/SEMA6A/SEMA6D/SEMA5A/SEMA3G/SHH",15
"GO:0090066","regulation of anatomical structure size","55/1126","436/13425",0.126146788990826,1.50401477993058,3.23723274389948,0.00143046801628357,0.0287016221763871,0.024891084407144,"COMP/SPTBN2/MYO3B/DRD5/PLXNA4/BDKRB2/HTR2A/KCNN4/TRPV4/CCR7/RET/ASB2/ARHGAP40/CDHR2/MMP2/DNM1/USH1C/GNB3/CD38/FOXC1/AVPR1A/RGMA/SPP1/OXTR/CCL24/TP73/CRABP2/ALOX15/CALCA/TACR1/ADRA1A/ADRB2/EDNRB/ESAM/KANK3/CAV1/MAP2/WNT7A/ADRB1/CAV3/MSN/SEMA6D/SLIT2/SLC6A4/ACE/CSF3/SEMA5A/SEMA3G/ADRA1D/PRKCE/KCNMB4/KANK4/SPTA1/MAG/ADRA1B",55
"GO:0045778","positive regulation of ossification","11/1126","47/13425",0.234042553191489,2.79042742148823,3.7203630306234,0.00143057300062411,0.0287016221763871,0.024891084407144,"TFAP2A/OSR2/NELL1/WNT4/LTF/OSR1/BMPR1B/BMP7/TACR1/ADRB2/KL",11
"GO:0060632","regulation of microtubule-based movement","11/1126","47/13425",0.234042553191489,2.79042742148823,3.7203630306234,0.00143057300062411,0.0287016221763871,0.024891084407144,"DNAAF1/CCDC40/RSPH4A/GAS2L2/CFAP43/EPPIN/DRC1/CFAP206/CFAP45/TACR1/MAP2",11
"GO:0035150","regulation of tube size","21/1126","124/13425",0.169354838709677,2.01917292156076,3.44978348244907,0.00144631183430334,0.0288959791163114,0.0250596377720737,"COMP/DRD5/BDKRB2/HTR2A/MMP2/CD38/FOXC1/AVPR1A/OXTR/CALCA/TACR1/ADRA1A/ADRB2/EDNRB/CAV1/ADRB1/SLC6A4/ACE/ADRA1D/KCNMB4/ADRA1B",21
"GO:0002065","columnar/cuboidal epithelial cell differentiation","16/1126","84/13425",0.19047619047619,2.27099720883025,3.53561781901747,0.0014776510045456,0.0293889771102242,0.0254871834558549,"BHLHA15/TP63/CDH2/WNT4/ENAM/TMEM231/CCNO/TP73/IL13/CCDC78/MCIDAS/FST/DEUP1/BMP7/SPDEF/CAV1",16
"GO:0035725","sodium ion transmembrane transport","23/1126","141/13425",0.163120567375887,1.94484335437058,3.4125592610083,0.00148329706462074,0.0293889771102242,0.0254871834558549,"SLC4A11/ASIC1/SLC28A3/ATP12A/WNK2/TRPV3/CNGA1/ATP1A4/OSR1/BPIFA1/SLC13A5/CNGA3/GRIN1/SLC23A1/SLC5A9/CAV3/PCSK9/SCN1A/SLC6A4/SCN7A/SLC17A3/PRKCE/FXYD4",23
"GO:0007498","mesoderm development","18/1126","100/13425",0.18,2.14609236234458,3.48065738268958,0.00152068113111874,0.0299303919884476,0.0259567180121362,"ITGB4/EYA2/MIXL1/TP63/HMGA2/FOXC1/MESP2/OSR1/SMO/EYA1/BMP7/DKK1/EPB41L5/TAL1/TCF15/KLF4/TBX3/SHH",18
"GO:0007616","long-term memory","9/1126","34/13425",0.264705882352941,3.1560181799185,3.80855856591461,0.00152315921532833,0.0299303919884476,0.0259567180121362,"DRD2/CCND2/LCN2/SLC2A4/TACR1/GRIA1/ADCY8/LRRN4/ARC",9
"GO:0048592","eye morphogenesis","22/1126","133/13425",0.165413533834586,1.97218178661574,3.40920723108652,0.00154699875537185,0.0302742584299204,0.0262549314220571,"STRA6/ALDH1A3/THY1/SAMD11/EPHB2/TFAP2A/AQP5/MFAP2/COL5A1/FJX1/PROM1/USH1C/COL5A2/TWIST1/RORB/BMP7/RP1/RS1/TSPAN12/NKD1/NTRK2/FBN3",22
"GO:0048333","mesodermal cell differentiation","7/1126","22/13425",0.318181818181818,3.79359761020507,3.9677970332959,0.00158742577472705,0.0305661010317181,0.0265080278773831,"ITGB4/EYA2/HMGA2/EYA1/DKK1/TAL1/KLF4",7
"GO:0048745","smooth muscle tissue development","7/1126","22/13425",0.318181818181818,3.79359761020507,3.9677970332959,0.00158742577472705,0.0305661010317181,0.0265080278773831,"STRA6/COL3A1/SIX1/TNN/OSR1/SMO/SHH",7
"GO:0060740","prostate gland epithelium morphogenesis","7/1126","22/13425",0.318181818181818,3.79359761020507,3.9677970332959,0.00158742577472705,0.0305661010317181,0.0265080278773831,"SULF1/IGF1/TP63/MMP2/BMP7/SFRP1/SHH",7
"GO:0002237","response to molecule of bacterial origin","41/1126","304/13425",0.134868421052632,1.60800049079181,3.24438601090859,0.00161801382703167,0.0305661010317181,0.0265080278773831,"CXCL13/DIO2/EPHB2/SSC5D/DEFB124/CCR7/C4B/STAP1/LCN10/CD24/LTF/IL24/IL13/LCN2/FMO1/SLC7A5/TLR10/BDKRB1/IL37/VCAM1/CXCL6/MMP9/MMP3/CLDN1/SCGB1A1/EDNRB/EFNB2/MPO/HMGCS2/CAMP/NOS2/CD36/CSF3/PRKCE/PF4/CX3CR1/S100A8/HPGD/ANKRD1/SMAD6/IL1A",41
"GO:0002063","chondrocyte development","8/1126","28/13425",0.285714285714286,3.40649581324537,3.85687544326416,0.00162124935024957,0.0305661010317181,0.0265080278773831,"SULF1/COMP/PTHLH/SULF2/SHOX2/BMPR1B/RFLNA/COL11A1",8
"GO:0006958","complement activation, classical pathway","8/1126","28/13425",0.285714285714286,3.40649581324537,3.85687544326416,0.00162124935024957,0.0305661010317181,0.0265080278773831,"CFI/C4A/CR2/C4B/CLU/SUSD4/C6/C8B",8
"GO:0045777","positive regulation of blood pressure","8/1126","28/13425",0.285714285714286,3.40649581324537,3.85687544326416,0.00162124935024957,0.0305661010317181,0.0265080278773831,"DRD5/AVPR1A/OXTR/TACR1/ADRA1A/ADRB1/ACE/SPX",8
"GO:0048730","epidermis morphogenesis","8/1126","28/13425",0.285714285714286,3.40649581324537,3.85687544326416,0.00162124935024957,0.0305661010317181,0.0265080278773831,"TP63/KRT17/WNT10A/FST/SMO/KLF4/SOSTDC1/SHH",8
"GO:0072080","nephron tubule development","15/1126","77/13425",0.194805194805195,2.32261078175821,3.52163700323117,0.00162368157427526,0.0305661010317181,0.0265080278773831,"KIF26B/ADAMTS16/GREM1/TMEM59L/SIX1/PROM1/WNT4/CD24/OSR1/WT1/SMO/EYA1/SIX4/SHH/GATA3",15
"GO:0003407","neural retina development","13/1126","62/13425",0.209677419354839,2.49992837907523,3.58170364567766,0.00162592453655631,0.0305661010317181,0.0265080278773831,"THY1/SAMD11/TFAP2A/FJX1/PROM1/USH1C/RORB/RP1/GPM6A/RS1/TSPAN12/DLL4/NTRK2",13
"GO:0071805","potassium ion transmembrane transport","23/1126","142/13425",0.161971830985915,1.93114727441023,3.37512396353225,0.00163307470709654,0.0305801244171999,0.0265201894642633,"SNAP25/KCNN3/KCND3/KCNN4/ANK2/KCNS2/ATP12A/KCNK2/LRRC26/KCNJ16/RGS4/ATP1A4/KCNG2/KCNRG/KCNH3/CAV1/DPP6/CAV3/KCNS1/FXYD4/KCNMB4/KCNIP1/KCNS3",23
"GO:0001763","morphogenesis of a branching structure","26/1126","168/13425",0.154761904761905,1.84518523217458,3.33548643702748,0.00166040206649979,0.0308498827530602,0.0267541336457512,"SULF1/ADAMTS16/IGF1/GREM1/TMEM59L/TP63/SIX1/HMGA2/MDK/DRD2/WNT4/SHOX2/WT1/SMO/EYA1/BMP7/SFRP1/SIX4/NOTCH4/CAV3/SLIT2/DLL4/HHIP/TBX3/RSPO2/SHH",26
"GO:0006813","potassium ion transport","26/1126","168/13425",0.154761904761905,1.84518523217458,3.33548643702748,0.00166040206649979,0.0308498827530602,0.0267541336457512,"SNAP25/KCNN3/KCND3/HTR2A/KCNN4/ANK2/KCNS2/ATP12A/KCNK2/DRD2/LRRC26/KCNJ16/RGS4/ATP1A4/CNGA4/KCNG2/KCNRG/KCNH3/CAV1/DPP6/CAV3/KCNS1/FXYD4/KCNMB4/KCNIP1/KCNS3",26
"GO:0001655","urogenital system development","12/1126","55/13425",0.218181818181818,2.60132407556919,3.60056073083563,0.00169510635282115,0.0310120031981648,0.0268947303569204,"SULF1/IGF1/EPHB2/SERPINF1/TP63/OSR2/MMP2/OSR1/BMP7/SFRP1/SHH/PLAG1",12
"GO:0022617","extracellular matrix disassembly","12/1126","55/13425",0.218181818181818,2.60132407556919,3.60056073083563,0.00169510635282115,0.0310120031981648,0.0268947303569204,"PRSS2/MMP11/MMP7/FAP/MELTF/MMP2/MMP12/CMA1/MMP9/MMP3/FGFR4/KLK5",12
"GO:0048332","mesoderm morphogenesis","12/1126","55/13425",0.218181818181818,2.60132407556919,3.60056073083563,0.00169510635282115,0.0310120031981648,0.0268947303569204,"ITGB4/EYA2/HMGA2/FOXC1/MESP2/EYA1/BMP7/DKK1/EPB41L5/TAL1/KLF4/TBX3",12
"GO:0070830","bicellular tight junction assembly","12/1126","55/13425",0.218181818181818,2.60132407556919,3.60056073083563,0.00169510635282115,0.0310120031981648,0.0268947303569204,"CLDN2/CLDN14/FRMPD2/CLDN16/CLDN1/CLDN8/ESAM/ACVRL1/RAMP2/CDH5/GPBAR1/CLDN5",12
"GO:0007160","cell-matrix adhesion","32/1126","222/13425",0.144144144144144,1.71859248235802,3.26661619836826,0.00174717936701484,0.0318426773950223,0.0276151210519742,"COL17A1/POSTN/MUC4/FERMT1/THY1/COL3A1/ITGB4/GREM1/CCR7/ITGA7/CDKN2A/TNN/WNT4/ITGA11/VCAM1/MMP12/CCL25/SFRP1/EPB41L5/ARHGAP6/FUT1/ACVRL1/LIMCH1/CDH13/THSD1/TEK/CD36/FAM107A/EMP2/ITGA2B/DLC1/AJAP1",32
"GO:0045667","regulation of osteoblast differentiation","20/1126","118/13425",0.169491525423729,2.02080260107776,3.36990733928778,0.00183694045690837,0.0333512953678231,0.0289234490993698,"CTHRC1/IGF1/GREM1/SMOC1/IGFBP2/TP63/NELL1/WNT4/LTF/BMPR1B/TWIST1/RORB/BMP7/SFRP1/PTPRB/ID1/PPARG/HEMGN/SMAD6/FFAR4",20
"GO:0050954","sensory perception of mechanical stimulus","24/1126","152/13425",0.157894736842105,1.88253715995139,3.31089580665303,0.00186796572338912,0.0335663868873332,0.0291099842413379,"MYO3B/COL1A1/TFAP2A/HTR2A/SIX1/KCNK2/USH1C/GSDME/GRM7/WHRN/ESPN/SERPINE2/CNTN5/ATP6V0A4/COCH/COL11A1/EYA1/TMIE/PTPRQ/SCN1A/COL4A3/MYO7B/LOXHD1/CLIC5",24
"GO:0030595","leukocyte chemotaxis","30/1126","205/13425",0.146341463414634,1.74479053849153,3.25140163743417,0.0018899489331046,0.0335663868873332,0.0291099842413379,"CXCL13/DPEP1/THBS4/GREM1/TRPV4/DEFB124/CCR7/STAP1/MDK/MMP2/CCL7/TNFSF11/CCL24/CXCL6/CCL25/CCL13/CALCA/CCL1/EDNRB/DAPK2/DEFA4/SLIT2/CSF3R/DEFA1/PF4/DEFA1B/CX3CR1/S100A8/PLA2G1B/VEGFD",30
"GO:0010522","regulation of calcium ion transport into cytosol","6/1126","17/13425",0.352941176470588,4.20802423989134,4.00456518585866,0.0018939749720629,0.0335663868873332,0.0291099842413379,"P2RX5/GRIN1/CALCA/CAV1/TRPC3/PLA2G1B",6
"GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","6/1126","17/13425",0.352941176470588,4.20802423989134,4.00456518585866,0.0018939749720629,0.0335663868873332,0.0291099842413379,"CLDN2/CLDN14/CLDN16/CLDN1/CLDN8/CLDN5",6
"GO:0019755","one-carbon compound transport","6/1126","17/13425",0.352941176470588,4.20802423989134,4.00456518585866,0.0018939749720629,0.0335663868873332,0.0291099842413379,"AQP5/AQP6/SLC14A1/HBZ/CA2/HBA2",6
"GO:0061053","somite development","13/1126","63/13425",0.206349206349206,2.46024697623277,3.51508735934471,0.00189454524235173,0.0335663868873332,0.0291099842413379,"MEOX1/SIX1/FOXC1/WNT4/MESP2/SMO/DKK1/SFRP1/SIX4/EPB41L5/NKD1/TCF15/SHH",13
"GO:0071621","granulocyte chemotaxis","18/1126","102/13425",0.176470588235294,2.10401211994567,3.38647738190488,0.00191614463742044,0.0335663868873332,0.0291099842413379,"CXCL13/DPEP1/THBS4/TRPV4/CCR7/MDK/CCL7/CCL24/CXCL6/CCL25/CCL13/CCL1/DAPK2/SLIT2/CSF3R/PF4/S100A8/PLA2G1B",18
"GO:0009566","fertilization","25/1126","161/13425",0.15527950310559,1.85135642024205,3.28823133142397,0.00192601877265737,0.0335663868873332,0.0291099842413379,"FCRL5/SYT8/CCDC146/SERPINA5/SPA17/SPACA3/CCNO/ATP1A4/SPAG8/CFAP57/LRRC46/MCIDAS/LRRIQ1/LCN6/NELL2/CFAP52/DRC1/ROPN1B/PAEP/SPINK1/CECR2/FOLR3/OVCH2/IZUMO1/TRPC3",25
"GO:0072009","nephron epithelium development","17/1126","94/13425",0.180851063829787,2.15623937114999,3.40373376053564,0.00192611309049828,0.0335663868873332,0.0291099842413379,"KIF26B/ADAMTS16/GREM1/TMEM59L/SIX1/PROM1/FOXC1/WNT4/CD24/OSR1/WT1/SMO/EYA1/SIX4/EDNRB/SHH/GATA3",17
"GO:1901343","negative regulation of vasculature development","17/1126","94/13425",0.180851063829787,2.15623937114999,3.40373376053564,0.00192611309049828,0.0335663868873332,0.0291099842413379,"SULF1/ADGRB2/THBS4/THBS2/SERPINF1/FOXC1/WNT4/SEMA6A/TEK/CD36/COL4A3/CLDN5/KLF4/RGCC/PF4/CX3CR1/PPARG",17
"GO:2000181","negative regulation of blood vessel morphogenesis","17/1126","94/13425",0.180851063829787,2.15623937114999,3.40373376053564,0.00192611309049828,0.0335663868873332,0.0291099842413379,"SULF1/ADGRB2/THBS4/THBS2/SERPINF1/FOXC1/WNT4/SEMA6A/TEK/CD36/COL4A3/CLDN5/KLF4/RGCC/PF4/CX3CR1/PPARG",17
"GO:0007409","axonogenesis","48/1126","374/13425",0.128342245989305,1.53019063268776,3.1464528120744,0.0019638157504136,0.0337896309489125,0.0293035895625289,"GAP43/DCLK1/IGSF9/TUBB3/PLXNA4/THY1/BRSK1/EPHB2/BOC/RET/EPHA10/CDHR2/DRD2/LRRC4C/KIAA1755/PLPPR4/TNN/ARTN/RGMA/SHOX2/PTPRZ1/SPP1/PTPRH/SMO/CNTN5/BMPR1B/CRABP2/NELL2/COL25A1/BMP7/MAP1A/SEMA6A/EFNB2/MAP2/WNT7A/CCK/CNTN6/SEMA6D/SLIT2/NOVA2/SEMA5A/SEMA3G/NTNG1/NTRK2/SHH/LHX9/MAG/GATA3",48
"GO:0120161","regulation of cold-induced thermogenesis","21/1126","127/13425",0.165354330708661,1.97147592341366,3.3282504863559,0.00196487746115105,0.0337896309489125,0.0293035895625289,"DIO2/TSHR/MFAP2/ADCYAP1/OXTR/SLN/IL13/LCN2/IRF4/ADRB2/CAV1/ADRB1/NPR3/ACADL/ID1/NOVA2/CD36/IL18R1/EPAS1/PPARGC1B/FFAR4",21
"GO:0033080","immature T cell proliferation in thymus","5/1126","12/13425",0.416666666666667,4.96780639431616,4.16057542906755,0.00197430513816682,0.0337896309489125,0.0293035895625289,"CDKN2A/WNT4/CLEC4G/SHH/IL1A",5
"GO:0036158","outer dynein arm assembly","5/1126","12/13425",0.416666666666667,4.96780639431616,4.16057542906755,0.00197430513816682,0.0337896309489125,0.0293035895625289,"DNAAF1/DNAI1/DNAI2/ZMYND10/DNAH5",5
"GO:0090660","cerebrospinal fluid circulation","5/1126","12/13425",0.416666666666667,4.96780639431616,4.16057542906755,0.00197430513816682,0.0337896309489125,0.0293035895625289,"DNAAF3/CFAP43/DNAH9/CWH43/CFAP45",5
"GO:1901379","regulation of potassium ion transmembrane transport","12/1126","56/13425",0.214285714285714,2.55487185993403,3.52788501681148,0.00199596141624953,0.0340382705806839,0.029519218840322,"KCNN4/ANK2/KCNS2/LRRC26/RGS4/KCNRG/CAV1/DPP6/CAV3/KCNS1/KCNIP1/KCNS3",12
"GO:0061383","trabecula morphogenesis","10/1126","42/13425",0.238095238095238,2.83874651103781,3.61114588914471,0.00202997693458609,0.0344951596535537,0.0299154495623213,"FHL2/COL1A1/GREM1/MMP2/BMP7/SFRP1/CAV3/TEK/HEY1/DLL4",10
"GO:0097553","calcium ion transmembrane import into cytosol","24/1126","153/13425",0.156862745098039,1.87023299550726,3.27558098247427,0.00204398128531445,0.0346099667992075,0.0300150144696792,"THY1/PLCH2/CACNA1G/MS4A1/CD19/HTR2A/KCNN4/TRPV4/CCR7/ANK2/DRD2/P2RX5/TRPV3/TRPV6/IL13/BDKRB1/GRIN1/CALCA/CAV1/GP9/PRKCE/TRPC3/PLA2G1B/F2RL3",24
"GO:0042104","positive regulation of activated T cell proliferation","7/1126","23/13425",0.304347826086957,3.62865858367442,3.81758363284346,0.00211868432055173,0.0352609792634872,0.0305795960148931,"IGF1/IGFBP2/HHLA2/CD24/AGER/TMIGD2/GPAM",7
"GO:0042573","retinoic acid metabolic process","7/1126","23/13425",0.304347826086957,3.62865858367442,3.81758363284346,0.00211868432055173,0.0352609792634872,0.0305795960148931,"CYP27C1/ALDH1A3/UGT1A1/DHRS9/CRABP2/ADH7/CYP3A5",7
"GO:0060219","camera-type eye photoreceptor cell differentiation","7/1126","23/13425",0.304347826086957,3.62865858367442,3.81758363284346,0.00211868432055173,0.0352609792634872,0.0305795960148931,"THY1/SAMD11/PROM1/USH1C/RORB/RP1/NTRK2",7
"GO:0060512","prostate gland morphogenesis","7/1126","23/13425",0.304347826086957,3.62865858367442,3.81758363284346,0.00211868432055173,0.0352609792634872,0.0305795960148931,"SULF1/IGF1/TP63/MMP2/BMP7/SFRP1/SHH",7
"GO:0060993","kidney morphogenesis","15/1126","79/13425",0.189873417721519,2.2638105088023,3.40875049416789,0.00211935100494677,0.0352609792634872,0.0305795960148931,"KIF26B/GCNT3/ADAMTS16/GREM1/TMEM59L/SIX1/WNT4/OSR1/WT1/SMO/EYA1/BMP7/SIX4/SHH/GATA3",15
"GO:0044706","multi-multicellular organism process","26/1126","171/13425",0.152046783625731,1.81281356143467,3.23661303849962,0.00214380353999837,0.0354772191832683,0.0307671270910945,"PNOC/ITGB4/PTHLH/IGFBP2/SLC2A1/MMP2/CD38/AVPR1A/WNT4/SERPINA5/SERPINE2/SPP1/ADCYAP1/OXTR/PZP/MMP9/SCGB1A1/CALCA/TACR1/RXFP1/AGRP/EMP2/STC2/HPGD/CLIC5/FOSB",26
"GO:0048638","regulation of developmental growth","37/1126","271/13425",0.136531365313653,1.62782733511172,3.1591570294648,0.0021499370562708,0.0354772191832683,0.0307671270910945,"CPNE5/COL14A1/PLXNA4/IGF1/GDF15/SIX1/HMGA2/RASAL1/KCNK2/DRD2/P2RX5/FOXC1/RGMA/AGR2/SPP1/RGS4/TP73/WT1/SMO/CRABP2/SIX4/ADRB2/WWC2/LIN7A/MAP2/ADRB1/CAV3/SEMA6D/SLC6A4/CACNA2D2/GHRHR/SEMA5A/SEMA3G/STC2/GPAM/MAG/PRLH",37
"GO:1901890","positive regulation of cell junction assembly","17/1126","95/13425",0.178947368421053,2.13354211461157,3.3547460818549,0.00216693160876091,0.0354772191832683,0.0307671270910945,"TPBG/ADGRB2/THY1/LRRN1/EPHB2/THBS2/WNT4/SFRP1/CLDN1/EPB41L5/CAV1/LRRN3/WNT7A/ACVRL1/TEK/CLDN5/NTRK2",17
"GO:0071772","response to BMP","21/1126","128/13425",0.1640625,1.95607376776199,3.28847707883238,0.00216949696366793,0.0354772191832683,0.0307671270910945,"SULF1/COMP/CHRDL2/GREM1/RGMA/FST/BMPR1B/SFRP4/BMP7/DKK1/SFRP1/CAV1/ACVRL1/ID1/CDH5/TMEM100/LEFTY2/SOSTDC1/PPARG/SMAD6/GATA3",21
"GO:0071773","cellular response to BMP stimulus","21/1126","128/13425",0.1640625,1.95607376776199,3.28847707883238,0.00216949696366793,0.0354772191832683,0.0307671270910945,"SULF1/COMP/CHRDL2/GREM1/RGMA/FST/BMPR1B/SFRP4/BMP7/DKK1/SFRP1/CAV1/ACVRL1/ID1/CDH5/TMEM100/LEFTY2/SOSTDC1/PPARG/SMAD6/GATA3",21
"GO:0060047","heart contraction","30/1126","207/13425",0.144927536231884,1.72793265889258,3.19351359825508,0.00219936503116387,0.0358428942792064,0.0310842537546207,"KCND3/CACNA1G/GNAO1/SLC4A3/ANK2/ADM2/DRD2/DES/AVPR1A/SHOX2/DSP/RGS4/PKP2/TNNI3/CYP2J2/ADRA1A/EDNRB/CAV1/ADRB1/TNNC1/CAV3/SGCG/SCN1A/SCN7A/EPAS1/ACE/CHRM2/SPX/KCNIP1/ADRA1B",30
"GO:0007492","endoderm development","14/1126","72/13425",0.194444444444444,2.31830965068088,3.39366931235683,0.00233363454963417,0.0379017176003509,0.0328697397717896,"COL7A1/MIXL1/PAX9/HMGA2/COL5A1/ITGA7/MMP2/COL5A2/COL11A1/DKK1/MMP9/EPB41L5/LAMA3/ARC",14
"GO:0090279","regulation of calcium ion import","9/1126","36/13425",0.25,2.9806838365897,3.60053969590755,0.00234810270252385,0.0380034770324685,0.0329579892302521,"MS4A1/KCNN4/P2RX5/TRPV3/SLN/EPPIN/PLPP4/SPINK1/CAV3",9
"GO:0003015","heart process","31/1126","217/13425",0.142857142857143,1.70324790662268,3.16005798058603,0.00235581763384517,0.0380034770324685,0.0329579892302521,"KCND3/CACNA1G/GNAO1/SLC4A3/ANK2/ADM2/DRD2/DES/AVPR1A/SHOX2/DSP/RGS4/PKP2/TNNI3/CYP2J2/ADRA1A/EDNRB/CAV1/ADRB1/TNNC1/CAV3/SGCG/SCN1A/SCN7A/RAMP3/EPAS1/ACE/CHRM2/SPX/KCNIP1/ADRA1B",31
"GO:0048754","branching morphogenesis of an epithelial tube","21/1126","129/13425",0.162790697674419,1.9409104052212,3.24906118182525,0.00239185586720769,0.0383730053653765,0.0332784575601854,"ADAMTS16/IGF1/GREM1/TMEM59L/SIX1/HMGA2/MDK/WNT4/WT1/SMO/EYA1/BMP7/SIX4/NOTCH4/CAV3/SLIT2/DLL4/HHIP/TBX3/RSPO2/SHH",21
"GO:0060972","left/right pattern formation","18/1126","104/13425",0.173076923076923,2.06355034840825,3.29443979956743,0.0023947969840591,0.0383730053653765,0.0332784575601854,"ASB2/DNAAF1/CCDC40/DNAAF3/DNAI1/DNAI2/ENKUR/SMO/CFAP52/DNAH5/DRC1/CFAP45/MNS1/EPB41L5/NDRG4/DISP1/TBX3/SHH",18
"GO:0002062","chondrocyte differentiation","17/1126","96/13425",0.177083333333333,2.11131771758437,3.30636151371677,0.00243243066923203,0.0387268078931272,0.033585287903348,"SULF1/COMP/COL3A1/GREM1/PTHLH/SULF2/HMGA2/OSR2/MDK/SHOX2/OSR1/BMPR1B/RFLNA/COL11A1/WNT7A/ACVRL1/PRKG2",17
"GO:0001706","endoderm formation","11/1126","50/13425",0.22,2.62300177619893,3.47882328405125,0.00243309787810223,0.0387268078931272,0.033585287903348,"COL7A1/MIXL1/HMGA2/COL5A1/ITGA7/MMP2/COL5A2/COL11A1/DKK1/MMP9/LAMA3",11
"GO:0008016","regulation of heart contraction","26/1126","173/13425",0.15028901734104,1.79185617922155,3.17178626610162,0.00252895064029551,0.0401187352405683,0.034792417621691,"KCND3/CACNA1G/GNAO1/SLC4A3/ANK2/ADM2/DRD2/DES/AVPR1A/SHOX2/DSP/RGS4/PKP2/TNNI3/CYP2J2/ADRA1A/EDNRB/CAV1/ADRB1/CAV3/EPAS1/ACE/CHRM2/SPX/KCNIP1/ADRA1B",26
"GO:0007411","axon guidance","27/1126","182/13425",0.148351648351648,1.76875744149279,3.15941811158577,0.00255205875139669,0.040351260059335,0.0349940715510441,"GAP43/IGSF9/TUBB3/PLXNA4/EPHB2/BOC/RET/EPHA10/KIAA1755/ARTN/PTPRH/SMO/CNTN5/BMPR1B/NELL2/BMP7/SEMA6A/EFNB2/CNTN6/SEMA6D/SLIT2/NOVA2/SEMA5A/SEMA3G/SHH/LHX9/GATA3",27
"GO:0014706","striated muscle tissue development","43/1126","331/13425",0.129909365558912,1.54887498457229,3.05933146027989,0.00261381835949919,0.0411913619360021,0.0357226382708696,"FHL2/COL14A1/IGF1/TENM4/GREM1/CACNA1G/EYA2/BARX2/ASB2/SIX1/KCNK2/FOXC1/SHOX2/GPC1/DSP/FHOD3/RGS4/RBM24/TP73/WT1/SMO/TWIST1/PKP2/COL11A1/EYA1/BMP7/TNNI3/DKK1/SIX4/ADRA1A/CAV1/EFNB2/NEBL/NDRG4/TNNC1/CAV3/SGCG/POPDC3/HEY1/DLL4/TBX3/ANKRD1/SHH",43
"GO:0106106","cold-induced thermogenesis","21/1126","130/13425",0.161538461538462,1.92598032518104,3.20999629137043,0.00263314405466275,0.0412526280251495,0.035775770438344,"DIO2/TSHR/MFAP2/ADCYAP1/OXTR/SLN/IL13/LCN2/IRF4/ADRB2/CAV1/ADRB1/NPR3/ACADL/ID1/NOVA2/CD36/IL18R1/EPAS1/PPARGC1B/FFAR4",21
"GO:0072111","cell proliferation involved in kidney development","6/1126","18/13425",0.333333333333333,3.97424511545293,3.82051994389681,0.00264143238086071,0.0412526280251495,0.035775770438344,"OSR1/WT1/SERPINB7/BMP7/SHH/GATA3",6
"GO:0061138","morphogenesis of a branching epithelium","24/1126","156/13425",0.153846153846154,1.83426697636289,3.17119918493422,0.00265917698706768,0.0412526280251495,0.035775770438344,"SULF1/ADAMTS16/IGF1/GREM1/TMEM59L/TP63/SIX1/HMGA2/MDK/WNT4/WT1/SMO/EYA1/BMP7/SFRP1/SIX4/NOTCH4/CAV3/SLIT2/DLL4/HHIP/TBX3/RSPO2/SHH",24
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","18/1126","105/13425",0.171428571428571,2.04389748794722,3.24919409925318,0.00266935146859461,0.0412526280251495,0.035775770438344,"GAP43/DRD5/PLCH2/HTR2A/DGKI/DRD2/CALCA/TACR1/ADRA1A/EDNRB/CHRM3/CHRM2/ADRA1D/CX3CR1/FFAR4/F2RL3/CHRM1/ADRA1B",18
"GO:0009582","detection of abiotic stimulus","18/1126","105/13425",0.171428571428571,2.04389748794722,3.24919409925318,0.00266935146859461,0.0412526280251495,0.035775770438344,"HTR2A/ABCA4/CDH2/KCNK2/WHRN/SERPINE2/TTR/GRIK2/COL11A1/RP1/TACR1/RGS9BP/CAV3/PTPRQ/SCN1A/TRPC3/ANO3/RGR",18
