"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"PRDX1",724.396123804302,-2.89193849334981,0.188930178691683,1.72220827433641e-54,2.70386699070816e-50,"Down"
"BGN",1500.24048119599,-3.35658366935424,0.23541814432752,4.7511815885541e-48,3.72967754701497e-44,"Down"
"ARHGDIA",2476.33541264312,-1.94380043438366,0.145764417733779,1.33725366698842e-43,6.99829419057275e-40,"Down"
"PSMB10",2698.81343278353,-1.05104322797811,0.0829937781151238,2.38538060430973e-39,9.36261887191571e-36,"Down"
"MT-ND3",480631.380103014,-1.07272868568456,0.0851747554552887,4.21138546089035e-39,1.32237503471957e-35,"Down"
"AC010422.3",343.252542634946,-1.59588417931365,0.13314739210543,1.21815318803782e-37,3.1875008420323e-34,"Down"
"MT-CYB",296869.21558047,-1.26540350398835,0.104751564677937,1.72873907346552e-37,3.39265043167607e-34,"Down"
"MT-ND1",310555.848342,-1.32906747390594,0.11047777300829,1.60002219806945e-37,3.39265043167607e-34,"Down"
"EEF2",5103.8735859041,-3.14232395436156,0.252661327856117,2.64298072257417e-37,4.61053303826827e-34,"Down"
"CCDC12",2851.29077640996,-0.630073912098306,0.050100930424135,4.57818676886315e-37,7.18775322711515e-34,"Not Significant"
"CLDN18",187.32920901858,-3.21012106374926,0.259827561518125,6.60302506962534e-37,9.42431759937435e-34,"Down"
"MT-CO3",791896.945100925,-1.04243083263328,0.0853822991387972,8.01513295197024e-37,1.04864656121611e-33,"Down"
"MT-CO2",699914.136547909,-1.13413438477586,0.0941541661190505,1.54415188077642e-36,1.86486034832229e-33,"Down"
"MT-ATP6",515121.922755448,-1.1231827118779,0.0939065349355198,5.05148159348402e-36,5.66487578697851e-33,"Down"
"RPS13",4640.88753986256,-1.11456501232854,0.0933708144268271,7.61744322350272e-36,7.97292390726618e-33,"Down"
"C17orf49",4741.65826270115,-0.688470086381841,0.0564030611715199,3.36123321161849e-35,3.29821008890065e-32,"Not Significant"
"PPP1CA",2102.06339676321,-0.954897851257628,0.0796703770473102,4.02844691410888e-35,3.72038920891232e-32,"Not Significant"
"ARAF",1244.89956438166,-1.16833131460629,0.100119481406061,8.44684226558013e-35,7.36752353164489e-32,"Down"
"MT-CO1",906090.400658874,-1.07374067852356,0.0916523426246409,1.9367349050457e-34,1.60035463206408e-31,"Down"
"ACTB",33832.8128068412,-2.86366415734381,0.241158562297591,3.90805268177262e-34,2.9957417508975e-31,"Down"
"ATOX1",590.220002424463,-1.10837340557566,0.0954642676631964,4.00704310629602e-34,2.9957417508975e-31,"Down"
"NOSIP",2875.84094714716,-0.615121543830738,0.0512628965305573,6.12101995765401e-34,4.36818242432582e-31,"Not Significant"
"AP5Z1",688.434809120925,-1.25827311911534,0.110651311836424,8.22503998370433e-34,5.61448381496339e-31,"Down"
"MT-ND2",314633.430968592,-1.11598538811409,0.0969599161056631,1.15669565616912e-33,7.56671741743968e-31,"Down"
"ARL6IP5",189.038955484352,-2.37982713610428,0.202180475039572,1.23764943286837e-33,7.77243843841339e-31,"Down"
"NAPSA",8483.53154487668,-2.26778617600358,0.193708592687887,1.64286794051557e-33,9.92039487157481e-31,"Down"
"ORMDL3",1040.70295377465,-0.920815831726318,0.0790938767887121,3.64844264848762e-33,2.1215018363428e-30,"Not Significant"
"LAMTOR4",9608.77990102727,-0.622636577580024,0.0526507690837358,4.735999398349e-33,2.65554251978854e-30,"Not Significant"
"ANXA11",8563.93827875304,-1.05954148596686,0.0928165964633637,7.81904046306792e-33,4.23306673345401e-30,"Down"
"UBL7",1224.50308155568,-0.806459195718646,0.0690722726453279,8.19890590279445e-33,4.29076075579576e-30,"Not Significant"
"RPL18A",1097.1169806479,-2.1232148945595,0.185024655713363,8.69113618350735e-33,4.40163993809888e-30,"Down"
"CLTA",894.078692302359,-1.42526706977548,0.129644314418055,1.36561334484679e-32,6.70004047315455e-30,"Down"
"PRPF19",251.666547315585,-2.15342134841702,0.18848147398702,1.97596438703978e-32,9.40080026561351e-30,"Down"
"PET100",3506.61631292654,-0.520838531813653,0.0444057821448271,2.22915059163277e-32,1.02934306731278e-29,"Not Significant"
"NDUFA3",8145.51609833562,-0.695423879636261,0.0596618621738006,2.37717885160749e-32,1.06633451343536e-29,"Not Significant"
"ATP5F1D",5593.7651848119,-0.87637040463497,0.0762173254948072,3.23491903489703e-32,1.41078413466343e-29,"Not Significant"
"CCDC124",561.262282015047,-0.916862129146706,0.0803404495852949,5.49722668419038e-32,2.33260699842673e-29,"Not Significant"
"RNF167",5531.23484883404,-0.603308666978861,0.052217276359366,1.26742278001539e-31,5.23645727532675e-29,"Not Significant"
"S100A14",591.910804149403,-1.55201085289963,0.144301065748793,1.50269035877967e-31,6.04929195713868e-29,"Down"
"RPS8",4048.48085961013,-1.354771618953,0.125309531597135,1.6350079472847e-31,6.41740619309244e-29,"Down"
"GRN",9111.27141665579,-1.41390424275723,0.131844961306572,2.81399791665661e-31,1.0775552997929e-28,"Down"
"NCLN",1458.23543022317,-1.00355025966788,0.0899601529978002,3.30932236458834e-31,1.23705621723897e-28,"Down"
"RARRES3",904.585031563931,-1.06239355600846,0.0965762910896592,8.10474703141728e-31,2.95917507891282e-28,"Down"
"FKBP8",5596.35964106564,-0.84379072455891,0.0753174815027726,1.3227123561905e-30,4.71967818004338e-28,"Not Significant"
"POLRMT",1353.81177618456,-1.0664066970843,0.0981724372543961,3.49479544367727e-30,1.21929529923851e-27,"Down"
"DCTN1",4443.11882852911,-0.853957564674337,0.0771069533287861,5.01762056108041e-30,1.71253571323831e-27,"Not Significant"
"PLEKHJ1",2183.7110640212,-0.549210687046568,0.0489678601074165,7.58306890684294e-30,2.53306769866881e-27,"Not Significant"
"WDR83OS",8108.4222451133,-0.639624658424325,0.0572869292500672,9.10072565523806e-30,2.97669568306745e-27,"Not Significant"
"MT-ND4",453102.306971483,-1.09628675460251,0.102461806195153,1.33434615244613e-29,4.27535399865394e-27,"Down"
"TRIM21",104.613695121314,-2.8080507422349,0.256064519393164,1.3935824533502e-29,4.37584890351963e-27,"Down"
"PARL",2673.33931273775,-0.591340169409406,0.0531975971235949,1.97527343442445e-29,6.08074370989488e-27,"Not Significant"
"MAD1L1",1092.50443223329,-0.856165158120618,0.0784703747056714,3.01963109860638e-29,9.11696312463849e-27,"Not Significant"
"RNPEPL1",3724.79919553319,-0.712933604990281,0.0647123301559998,3.12357795056449e-29,9.25286298563443e-27,"Not Significant"
"TNFSF12-TNFSF13",217.1161340901,-2.49405528710715,0.229594057483876,4.44269325675355e-29,1.29167192835242e-26,"Down"
"RPS3A",16741.5608907789,-1.12952917269743,0.107273480931345,5.09863296073762e-29,1.45542795424692e-26,"Down"
"CTNNBL1",826.018007294281,-1.3019236320169,0.126734804016665,8.40579551149256e-29,2.35662481304345e-26,"Down"
"ARPC1A",1080.52889291722,-1.31346453514863,0.128056147119078,8.82420468105638e-29,2.43052655250149e-26,"Down"
"DUSP3",501.698241907668,-1.35213883423376,0.132487542737145,1.05490145944671e-28,2.85550912298506e-26,"Down"
"CHTF8",1922.11320394427,-0.601072761522737,0.0549353394204387,1.31597828714049e-28,3.50184052679756e-26,"Not Significant"
"MED16",1879.31502738257,-0.966276894367813,0.090967141187069,1.88498166207698e-28,4.93236868243475e-26,"Not Significant"
"RPLP2",30181.6034013262,-1.02336749138412,0.09745725961038,3.16784214725988e-28,8.15329864130822e-26,"Down"
"MRPS34",3359.13436013783,-0.67492917263148,0.062406707891489,3.63406615009737e-28,9.20239331556914e-26,"Not Significant"
"SART1",1389.34066940489,-0.978444157410983,0.0930576429113063,5.06121121493719e-28,1.26128596943673e-25,"Not Significant"
"SCNM1",1806.36380920184,-0.517662666308603,0.0477876868224879,5.98674063475629e-28,1.46862231196365e-25,"Not Significant"
"PBXIP1",1042.29261893325,-1.0851923531413,0.104852561013769,6.40798361591385e-28,1.5477745041515e-25,"Down"
"C19orf24",1853.61474925784,-0.858593961356419,0.0809812541424869,8.29168614145947e-28,1.97241624880172e-25,"Not Significant"
"PSMB2",1316.60733064988,-0.643314738526689,0.0599859872680117,1.15210436575963e-27,2.69970724513825e-25,"Not Significant"
"ERP29",2511.96665997657,-0.767888546590996,0.072117505053075,1.1744192199035e-27,2.71152672830661e-25,"Not Significant"
"ASB1",819.878276296544,-0.894508434868331,0.0850644666700073,1.40994233871625e-27,3.20812966925291e-25,"Not Significant"
"RPS28",50824.1904517643,-0.825723915661577,0.0780869100952902,1.54997637510763e-27,3.47637558416998e-25,"Not Significant"
"NR1H3",2138.14972154348,-1.02040202516767,0.0986588723270922,1.73349965285278e-27,3.8332316267308e-25,"Down"
"DYNLRB1",10337.1122282529,-0.569394484334484,0.0532123819346921,2.07675128087321e-27,4.46643768626155e-25,"Not Significant"
"ATP6V1E1",419.78443467703,-1.31788441110603,0.132522235678801,2.0697366365571e-27,4.46643768626155e-25,"Down"
"ZNF574",116.235436078178,-0.777493809317565,0.0735296664672593,2.39182318473364e-27,5.07454378382677e-25,"Not Significant"
"LIPA",908.164539548402,-1.53805467406923,0.156579334401721,2.49773183508029e-27,5.2285853081014e-25,"Down"
"RFXANK",3565.88919840157,-0.66468703887015,0.0626294981178091,3.40585781685074e-27,7.03578522691535e-25,"Not Significant"
"EGLN2",2401.95298142305,-0.944684310201765,0.0912549196704202,4.30625856606004e-27,8.78029343988865e-25,"Not Significant"
"C12orf10",1077.1174231539,-0.911242609869424,0.0883300831557217,9.39430869657803e-27,1.89090572482404e-24,"Not Significant"
"BANF1",3857.12110717556,-0.668618561135514,0.0635952421843946,9.59081225868078e-27,1.90602218305428e-24,"Not Significant"
"WDR46",1229.09844938518,-1.1187312230991,0.111490065508467,1.01288777438749e-26,1.98779225723545e-24,"Down"
"SDHA",1223.79236068614,-1.34960304335057,0.13895322146739,1.57512526594172e-26,3.01578861893719e-24,"Down"
"SUPV3L1",689.738192594976,-0.85367107370665,0.0826552565927031,1.56978018053949e-26,3.01578861893719e-24,"Not Significant"
"PSME2",7446.03629600613,-0.674597966787166,0.0644923978681238,1.63218059066056e-26,3.08737774377961e-24,"Not Significant"
"NAGK",2994.92729640014,-0.734010035603462,0.0704363449147526,1.68306053257531e-26,3.1457202811229e-24,"Not Significant"
"HGSNAT",497.614007191691,0.946496186743426,0.0928797680694915,2.2390327309513e-26,4.13562516187476e-24,"Not Significant"
"GPR108",4411.38657217545,-0.533777792353654,0.0509707912495922,2.70953579119952e-26,4.94647813044563e-24,"Not Significant"
"NOC4L",430.199316452953,-1.10227102945175,0.110702372147306,2.79634643007673e-26,4.98893624456871e-24,"Down"
"AP003419.1",1784.49869604734,-0.951553318682045,0.0936247469179959,2.77176559754274e-26,4.98893624456871e-24,"Not Significant"
"MAP2K2",3840.18754942202,-0.587043343146277,0.0561963681931318,2.90091131673608e-26,5.11733794075915e-24,"Not Significant"
"DNAJC7",3284.50374331837,-0.59718298182182,0.057241258655472,3.20459247790885e-26,5.59023354479654e-24,"Not Significant"
"TBCB",6191.96267944321,-0.495265230669655,0.0473439303257961,3.48854150535942e-26,5.95327191675467e-24,"Not Significant"
"C6orf106",351.342508148769,-1.15446259901312,0.117061677334552,3.45395737197459e-26,5.95327191675467e-24,"Down"
"MRPL28",2509.97177305764,-0.581033080731411,0.0557536202169195,3.86190685007601e-26,6.51956317701003e-24,"Not Significant"
"MT-ND5",173407.381039891,-1.09014973772169,0.109809860092563,4.47136765184594e-26,7.46813533340227e-24,"Down"
"PRR14",1948.82873011285,-0.705084379784175,0.0681626757495597,4.57059527175019e-26,7.5535100806819e-24,"Not Significant"
"EEF1D",30628.5212009866,-0.602715201104509,0.0579780220857772,4.62049225515851e-26,7.55643004229048e-24,"Not Significant"
"ASCL2",65.9765717530665,-1.40562905235679,0.147223751658569,5.33141995076314e-26,8.56047448675366e-24,"Down"
"BCKDHA",520.524119786221,-1.09954334647038,0.111106102947406,5.34348088982076e-26,8.56047448675366e-24,"Down"
"PSMB3",1432.76002066323,-1.40262100192615,0.14695646984027,5.59278537107978e-26,8.86936669959117e-24,"Down"
"TAPBP",3709.41592741648,-0.603482788701257,0.0582534227427369,6.70857597866304e-26,1.0532464286501e-23,"Not Significant"
"VAC14",924.236647437893,-0.947851733001721,0.0942001457213825,8.15720096232395e-26,1.26030015489849e-23,"Not Significant"
"RNASEK",16439.1424909596,-0.667861182742599,0.0647801893458303,8.18793731207935e-26,1.26030015489849e-23,"Not Significant"
"HLA-DMA",4543.83318173746,-1.03940202279549,0.104720210497079,9.41417261327657e-26,1.43497582551886e-23,"Down"
"THAP4",1076.38611365208,-0.752725385539259,0.0735898077426738,1.08264123847735e-25,1.63437186962447e-23,"Not Significant"
"STUB1",3046.52285141582,-0.940763873831639,0.0937495492827801,1.1746579910262e-25,1.75639337705823e-23,"Not Significant"
"PPP1R11",568.664986702437,-0.804387444887486,0.0792189119115367,1.51921050441655e-25,2.25015140748488e-23,"Not Significant"
"ZNRD1",1062.21634061755,-0.590355435413415,0.057485753177552,1.81041904712228e-25,2.65640925605793e-23,"Not Significant"
"MAT2A",1793.5959714406,1.1574632312509,0.119536475438277,1.94310874171252e-25,2.82470437452654e-23,"Up"
"SREK1IP1",361.528358470297,-1.07028170101895,0.109131793663257,1.9698671203001e-25,2.83733154024877e-23,"Down"
"CXCL9",2110.13900637228,-2.51030832542524,0.249767632199893,2.13285613123899e-25,3.04416738731383e-23,"Down"
"MAP3K11",1166.17989187961,-1.03476362812673,0.105120691213,2.27375986001214e-25,3.21603872091807e-23,"Down"
"SELENOO",967.936705328711,-0.753817096221136,0.0744209625479576,2.98046864643712e-25,4.17797837045203e-23,"Not Significant"
"ARL6IP4",9134.17103701073,-0.505630261094995,0.0493300455877824,3.05235841133421e-25,4.24088735026081e-23,"Not Significant"
"MAP1S",769.654888899462,-1.03281646801098,0.105314418568277,3.3577472129407e-25,4.54453717613526e-23,"Down"
"SCAND1",2166.34844368524,-0.873304920923902,0.0872437057831395,3.3173768591128e-25,4.54453717613526e-23,"Not Significant"
"PSMD13",4977.03089823109,-0.485730499071718,0.0473985623278423,3.34113289943342e-25,4.54453717613526e-23,"Not Significant"
"SYMPK",2062.37517057773,-0.629875994885922,0.0618775876420266,3.83445399249858e-25,5.14537843437843e-23,"Not Significant"
"MT-ND4L",479899.58009448,-1.00788288903304,0.102751254968671,4.65278249436788e-25,6.19056653911658e-23,"Down"
"MPND",893.077625248364,-0.605684840050407,0.0596027158127838,5.12875623064894e-25,6.76651032110826e-23,"Not Significant"
"METTL26",1679.75831835259,-0.695375299724871,0.0687852363467838,5.46242949199972e-25,7.1466785853663e-23,"Not Significant"
"NAPA",2107.61396619968,-0.750627811386965,0.0745643855762244,5.75291405467617e-25,7.46452484780297e-23,"Not Significant"
"GPATCH3",171.332248178426,-1.61994690611532,0.174972428674641,7.30330496786566e-25,9.39851540946646e-23,"Down"
"SNRNP35",1463.55423156722,-0.501769924308675,0.0493788363567848,7.67865988890551e-25,9.8012162809607e-23,"Not Significant"
"SND1",741.849979201628,-1.51775140141662,0.164589647851388,8.4814599419308e-25,1.07386226684124e-22,"Down"
"TMEM109",3616.21365479821,-0.831483777308524,0.0835505675826185,9.13385203559347e-25,1.14721181567054e-22,"Not Significant"
"ITPA",1735.4527372509,-0.830576989834124,0.0835017563404918,9.69201157504308e-25,1.20765541054108e-22,"Not Significant"
"AURKAIP1",4240.53451171924,-0.67148949182567,0.066762743105724,1.06335958138811e-24,1.31454688407821e-22,"Not Significant"
"CHD8",795.699537254909,-0.682850927023977,0.0679853733220581,1.14410240793813e-24,1.40331310973661e-22,"Not Significant"
"TREX1",707.152694644305,-0.933617453853819,0.0955695693354402,1.8199225463801e-24,2.2149444944316e-22,"Not Significant"
"DDX54",1692.35687563364,-0.645243903269651,0.0644085203519505,1.83576523680451e-24,2.21703955521776e-22,"Not Significant"
"PSMD4",6247.61123253965,-0.47680422932572,0.0473473819190201,2.1236788404588e-24,2.54517235077887e-22,"Not Significant"
"ETFB",4100.67148139442,-0.654124414622114,0.0654336209421384,2.17035840888365e-24,2.58141113783889e-22,"Not Significant"
"COASY",1704.10790091447,-0.732997156094826,0.073699612988606,2.22049902649837e-24,2.62119058015221e-22,"Not Significant"
"TSSC4",1905.77378840164,-0.819001405747651,0.0829568956434944,2.26979851541539e-24,2.65939079791206e-22,"Not Significant"
"TFEB",1001.61541536131,-0.631571333356058,0.0631618262123105,2.37617122811262e-24,2.7633991319532e-22,"Not Significant"
"UBXN1",5119.6547267371,-0.497831541225953,0.0496220812609927,2.90248519926277e-24,3.35066306091364e-22,"Not Significant"
"BUD31",2121.34033024564,-0.638690661170651,0.0641159904663957,3.35378591589689e-24,3.8433896992395e-22,"Not Significant"
"SCAMP3",1104.58447815154,-0.861901898413019,0.0880908478048938,3.55442920350849e-24,4.04380713732488e-22,"Not Significant"
"ELOB",16004.8831488374,-0.564041844764621,0.0564956312813298,3.73064008510117e-24,4.21374455655312e-22,"Not Significant"
"TAX1BP3",515.006493487217,-1.08276558218591,0.114193304821197,3.9133316254554e-24,4.3885218942607e-22,"Down"
"MCRIP1",4693.77368865403,-0.549489797584815,0.0550396621442621,3.95617572380506e-24,4.40510346551343e-22,"Not Significant"
"COX4I1",24881.3049087365,-0.535436900155246,0.0536335801933314,4.17915371874291e-24,4.62061361861012e-22,"Not Significant"
"SLC39A4",907.220613194053,-0.776728774885555,0.0789758351442762,4.78343467977612e-24,5.25174297010386e-22,"Not Significant"
"PES1",853.633428603003,-0.94894912949899,0.0984485372788729,5.35501017763917e-24,5.83844859645381e-22,"Not Significant"
"KIF22",1575.74450295321,-0.561171956937113,0.056433191520194,5.62896044018155e-24,6.09480544212761e-22,"Not Significant"
"POMGNT1",869.909746960182,-1.16229797131797,0.124745716205847,6.10257262269818e-24,6.56235549153161e-22,"Down"
"IMP3",2033.87917730092,-0.534651390251416,0.0537633296094259,6.18482354684793e-24,6.60555984255187e-22,"Not Significant"
"MT-ND6",288084.868958902,-1.11260506021149,0.118508369408382,6.23809124190853e-24,6.61743462824081e-22,"Down"
"EIF3K",10604.7756774857,-0.528336980936863,0.0531282768473911,6.32649404683829e-24,6.66617157955444e-22,"Not Significant"
"AC011511.4",543.582315719858,-0.931548830623321,0.0967820686489317,7.60367117489466e-24,7.95850916305642e-22,"Not Significant"
"PEX11B",255.189102454663,-1.65219675626358,0.18317322352787,7.8027107589554e-24,8.11275224606621e-22,"Down"
"ELOF1",3111.34279966599,-0.466203484359878,0.0468957839888711,8.10798292956677e-24,8.37469289435514e-22,"Not Significant"
"LENG1",458.664783304204,-0.534096765063813,0.0538603832158332,8.22252512242263e-24,8.42650062273438e-22,"Not Significant"
"TOMM6",10296.0975339147,-0.465352535875093,0.0468178530249258,8.26548468726811e-24,8.42650062273438e-22,"Not Significant"
"COMTD1",963.511599042701,-0.753990458740483,0.0769692354650194,8.43198551871761e-24,8.54078533186235e-22,"Not Significant"
"SELENOW",16318.219328229,-0.75323922876502,0.0770602237749742,1.04645524032413e-23,1.05316328673646e-21,"Not Significant"
"CCT7",1680.30358563012,-0.848009999176701,0.0875785432008811,1.10882793637693e-23,1.10882793637693e-21,"Not Significant"
"ECSIT",612.265081522132,-0.701781675693391,0.0716393789598724,1.21612981586382e-23,1.20843279171278e-21,"Not Significant"
"PITHD1",1327.28408782362,-0.52093119196104,0.0527277785190212,1.24359560398671e-23,1.22795289198688e-21,"Not Significant"
"DGUOK",2250.06100847475,-0.453834638533996,0.0459196960435103,1.51196512886661e-23,1.48361578270036e-21,"Not Significant"
"DDX49",704.997319143302,-0.722488159931403,0.0741792590467815,1.84463808175733e-23,1.79880856419814e-21,"Not Significant"
"ASB13",366.166728224209,-1.11127423829717,0.119859901974148,1.91526422523553e-23,1.85615113186406e-21,"Down"
"SLC4A2",2647.3661002953,-0.904435811005161,0.094590696708425,1.94394814948587e-23,1.87239177588516e-21,"Not Significant"
"MZT2B",6807.00704229923,-0.663782608178322,0.0679635655171755,2.03706104822955e-23,1.95011332056122e-21,"Not Significant"
"UBXN6",1726.4920142138,-1.16854570406455,0.127385053450483,2.15753497290105e-23,2.05292721663918e-21,"Down"
"ACSF3",1115.68133667764,-0.481659756875314,0.0490229999562532,2.44935144725139e-23,2.3165552844486e-21,"Not Significant"
"FBXO7",3126.37356516187,-0.391326883052735,0.0397071531242366,2.48957087632046e-23,2.34049477594199e-21,"Not Significant"
"BCL7C",1808.55638332644,-0.543492354320233,0.055464067243748,2.55208769124398e-23,2.38498671146014e-21,"Not Significant"
"SLC27A4",250.48780561406,-1.09288172247384,0.117953405187014,2.63134912898196e-23,2.44450777071105e-21,"Down"
"TFIP11",903.739529962408,-0.471826220807934,0.0480455903606604,2.6563743234841e-23,2.45323981639414e-21,"Not Significant"
"RPP21",2182.409489884,-0.494207698619154,0.0503747602854804,2.71038822165462e-23,2.48848509239635e-21,"Not Significant"
"USP20",982.448343234183,-0.61711866603424,0.0632715001015516,2.94529142507042e-23,2.68843461474451e-21,"Not Significant"
"PRPF31",694.925820296416,-0.756313327469663,0.0783780582609996,3.47859978351333e-23,3.15687957232135e-21,"Not Significant"
"SHISA5",7459.24991597281,-0.549277364007624,0.0562797478850266,3.6782823373956e-23,3.31890992512132e-21,"Not Significant"
"UPF2",34.2870579141374,-2.05261948292642,0.222393448518297,4.48314901760325e-23,4.02202511864977e-21,"Down"
"DRAP1",3254.86970163913,-0.626449824028447,0.0645640795350756,4.63532407142535e-23,4.13491976826012e-21,"Not Significant"
"TSPAN33",262.492316807843,-1.00601829208878,0.10807166567386,5.91632711524395e-23,5.23226533567717e-21,"Down"
"AGER",12582.3255463233,-1.72427364754948,0.194883607120266,5.93212248248749e-23,5.23226533567717e-21,"Down"
"RPL36",19679.8038258068,-0.736889098305454,0.0766945979685378,6.01655038541024e-23,5.27708609223133e-21,"Not Significant"
"COMMD4",2949.58886490267,-0.571109691726414,0.058946692761259,6.79515871718015e-23,5.92688843665157e-21,"Not Significant"
"FAM173A",841.088131526171,-0.713313866445881,0.0742985593703164,7.62033125116009e-23,6.60990058802284e-21,"Not Significant"
"DIAPH1",538.034451241879,-0.920586653410131,0.0979978171393302,7.9636661120555e-23,6.8697559318281e-21,"Not Significant"
"CDC34",1510.79180320927,-0.780727456538603,0.0818970776551887,8.81605548522238e-23,7.5635011539886e-21,"Not Significant"
"MACO1",53.0276407469797,-1.64618929549659,0.188219064762747,8.9613331993196e-23,7.6463549581151e-21,"Down"
"CHMP4A",1804.98905307824,-0.459199031703236,0.0473709619504191,9.66599706031073e-23,8.20303534307452e-21,"Not Significant"
"TMEM238",174.107726853067,-0.900379658942299,0.0958389412672672,1.00247436880316e-22,8.46174601624173e-21,"Not Significant"
"LGALS3BP",6072.70242575807,-0.948757369020641,0.101681035182004,1.02242035815725e-22,8.58395701768384e-21,"Not Significant"
"BRD7",2321.46001529632,-0.383962638048976,0.0395971324155249,1.22472803981676e-22,1.02277820346399e-20,"Not Significant"
"RAB25",846.951370086087,-1.16600282444289,0.129771533939056,1.26186438957852e-22,1.0482153924012e-20,"Down"
"TXNDC12",1946.74833524631,-0.397249166901872,0.0410258046375013,1.33551190502256e-22,1.10355457415022e-20,"Not Significant"
"SERGEF",1382.77033922763,-0.626262620386267,0.0652801584566063,1.34437326819443e-22,1.10506074924882e-20,"Not Significant"
"TUBGCP2",2477.13239118021,-0.652108143361975,0.0681168625284357,1.43123596373971e-22,1.17033357451633e-20,"Not Significant"
"JAG1",332.133484041495,1.17347541163701,0.131006422217801,1.46715461256495e-22,1.19348846721605e-20,"Up"
"DGCR2",410.173837572556,-1.11687340608161,0.123520307906108,1.480445097786e-22,1.19809216676496e-20,"Down"
"NDUFS3",1804.43782257124,-0.811421720284741,0.085941375842917,1.61475690417138e-22,1.30008632797388e-20,"Not Significant"
"FLT3LG",707.820637196647,-0.749159572722405,0.0789338092382715,1.6964710266154e-22,1.35890791417662e-20,"Not Significant"
"DHRS4L2",1442.64286574356,-0.697432795572281,0.0732516707865834,1.81985424917197e-22,1.45034069604061e-20,"Not Significant"
"MRPS21",2772.58187121043,-0.333186571980421,0.0344741848188612,2.02728459585276e-22,1.60749334115598e-20,"Not Significant"
"WDR18",1262.39782411388,-0.777421223522492,0.0823538465451481,2.20565421563518e-22,1.74013925555137e-20,"Not Significant"
"POLD1",1026.62740895214,-0.711317256206165,0.074989308015295,2.33672431903604e-22,1.83432859044329e-20,"Not Significant"
"THAP3",853.635284386954,-0.544215192838531,0.0568669449135251,2.38838528100877e-22,1.85631925306127e-20,"Not Significant"
"RPL28",47819.2154761962,-0.659839605445286,0.0693409054268394,2.38744552850807e-22,1.85631925306127e-20,"Not Significant"
"SIL1",1085.90376265338,-0.979669417598302,0.106615697120312,2.58004604723285e-22,1.9954050710126e-20,"Not Significant"
"MAN2B1",2381.54776734563,-1.06216196191454,0.117179618780124,2.61255856672886e-22,2.01064556360995e-20,"Down"
"SMARCA4",1156.29732969954,-0.658049860133065,0.0692599207471789,2.7764726674165e-22,2.12637175016776e-20,"Not Significant"
"GABARAP",36132.7475826136,-0.462370067027201,0.0482554770465802,2.84397851577512e-22,2.16749818920725e-20,"Not Significant"
"PGPEP1",461.61916939205,-0.82576779011313,0.0882691371030201,3.20152302071465e-22,2.42820828141159e-20,"Not Significant"
"PTRHD1",1653.53363049081,-0.547146242306716,0.0573939068960968,3.36856169650102e-22,2.54261628053202e-20,"Not Significant"
"PMF1",3118.93114347952,-0.436025470744592,0.0455559894147684,3.4485163620657e-22,2.59051229112112e-20,"Not Significant"
"CCDC88B",2004.86122336156,-0.928564180005749,0.100649410099906,3.50507476456991e-22,2.62046065732132e-20,"Not Significant"
"GMPR",673.547759138819,-0.702619375148739,0.0745947126756658,4.65925067483077e-22,3.4518086830923e-20,"Not Significant"
"SCYL1",2046.55497114117,-0.652044571611122,0.0689967205238601,4.66104102430298e-22,3.4518086830923e-20,"Not Significant"
"LSM2",952.527963292786,-0.88294812105121,0.0954654375274197,4.80271924515962e-22,3.5400324952585e-20,"Not Significant"
"TMEM205",4906.91322470906,-0.540714071200373,0.056951643241447,5.0146615581539e-22,3.67898067584188e-20,"Not Significant"
"RBM4",3754.38001039178,-0.460892649569493,0.0484251710790866,5.30462299003589e-22,3.8736084159797e-20,"Not Significant"
"TIMM17B",2386.5427719803,-0.402478256155118,0.0422101083141578,5.50318594873467e-22,4.00000089792289e-20,"Not Significant"
"ATP13A2",644.799174230474,-0.589458279257068,0.062307479597506,5.70921127530979e-22,4.13062751255133e-20,"Not Significant"
"SIGIRR",3546.99409737046,-0.62282358050777,0.0660039998980049,6.18990911191954e-22,4.45787032372187e-20,"Not Significant"
"OGFR",2010.77180978004,-0.491954968455926,0.0518405933515978,6.22935134062654e-22,4.46579068711583e-20,"Not Significant"
"COMMD7",2010.81615497196,-0.397862740347821,0.0417879800891447,6.41172270239983e-22,4.57563847398533e-20,"Not Significant"
"TRAPPC5",3123.77322500418,-0.708909350267182,0.0755814957396821,6.51916443623435e-22,4.63126161307146e-20,"Not Significant"
"NDUFS6",2185.48105400674,-0.548071532698456,0.0580096076877678,7.5973629829398e-22,5.37290985730427e-20,"Not Significant"
"SNED1",245.521250548922,0.972455483842003,0.107127896966473,7.90239750592472e-22,5.56357133825193e-20,"Not Significant"
"NME7",722.40010878556,-1.24760743533458,0.144016076977825,8.02961285008481e-22,5.62789829224694e-20,"Down"
"LAMTOR2",4512.09694450635,-0.534337904068125,0.0566727420692649,9.6264115446296e-22,6.71709605558599e-20,"Not Significant"
"SLX1A",1775.7701221449,-0.620975086181415,0.0661556941754427,1.00011609691803e-21,6.94770916885534e-20,"Not Significant"
"PTPN6",3062.87584497736,-0.73707459931271,0.0791924736946692,1.05725952970154e-21,7.31232361952166e-20,"Not Significant"
