"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"IGFL2",269.480517035386,4.12673773678444,0.221820798702223,6.05979580755906e-80,9.51387941786772e-76,"Up"
"BGN",1500.24048119599,4.29146496328359,0.238113774516316,2.87458437540561e-75,2.25654873469341e-71,"Up"
"COL17A1",222.190465044746,4.52532923349778,0.252740371514268,2.64986822767114e-74,1.38676437248123e-70,"Up"
"PTGFRN",1135.65483636555,2.52785933274194,0.143590093070089,2.7105052846293e-72,1.063873324217e-68,"Up"
"S100A2",7870.50507070388,4.34136590276213,0.247220148732303,1.11616932499064e-71,3.50477168047061e-68,"Up"
"SERPINF1",6919.19771881499,1.85515844558186,0.111375996790785,1.81126990111584e-64,4.73948957458646e-61,"Up"
"SUGCT",219.075632714553,2.20890290031169,0.133592119198706,5.18850419824974e-64,1.16370737017887e-60,"Up"
"COL7A1",1415.34924460361,2.84722980109408,0.17389850814746,2.17975512268445e-63,4.27776942826823e-60,"Up"
"SEMA6A",622.887702274168,-1.64107929447741,0.101639552490969,1.52505204643572e-60,2.66036856989341e-57,"Down"
"SYT12",35.0289453763067,2.78638607316939,0.176737493753265,4.15428676748007e-59,6.52223022494371e-56,"Up"
"C4orf48",532.294281120746,1.75708787814448,0.110605315817738,7.05859071260461e-59,1.00745340170811e-55,"Up"
"CDH3",1026.04931024252,2.44725677348498,0.156042273159247,2.7720807059841e-58,3.6268055903292e-55,"Up"
"BAAT",67.3948684219262,3.29718144376848,0.212574464732622,2.29443097921109e-57,2.77096664412416e-54,"Up"
"C4B",6843.21075042552,2.11809312786709,0.136258268201915,5.47766792367479e-57,6.14281331440673e-54,"Up"
"MT-CO1",906090.400658874,1.42266831986189,0.0912336231145799,1.87180128887989e-56,1.95915201569428e-53,"Up"
"PPFIBP1",952.075433655945,-1.43335315422371,0.0930104916453978,3.13724321260076e-55,3.07841990236449e-52,"Down"
"MAGED4B",372.07784549306,1.84368242380152,0.120328260784474,3.74414589569164e-55,3.45782885660933e-52,"Up"
"CST1",123.016331843272,6.86897811911519,0.451034448913401,4.43850077425796e-55,3.87135900865833e-52,"Up"
"FHL2",1251.61549210272,1.87483514324095,0.12319261998077,1.66626819960733e-54,1.37686372283342e-51,"Up"
"NME7",722.40010878556,2.10424495812652,0.139738258277141,9.95934483916817e-54,7.81808569874701e-51,"Up"
"ELMSAN1",770.692001182716,-1.04362158709306,0.0685165373730576,1.27312043189254e-53,9.51809084795854e-51,"Down"
"EEF2",5103.8735859041,3.84171173135908,0.256789660331706,1.94890064798805e-53,1.39080637151875e-50,"Up"
"ARHGAP6",316.885640721203,-1.19943432013543,0.0794039361694275,6.09408196266746e-53,3.98654528391163e-50,"Down"
"KCNN4",500.483781264497,1.99855786143805,0.133609950005074,6.04250966271486e-53,3.98654528391163e-50,"Up"
"COMP",514.557938131305,3.33200902056079,0.2270044289091,7.12130096189618e-52,4.4721770040708e-49,"Up"
"C4A",7522.44249729006,1.97004596054729,0.133551257868418,1.43420879340388e-51,8.66041463709267e-49,"Up"
"MT-CO3",791896.945100925,1.26016696582713,0.0851987692842034,5.91429592551315e-51,3.43905355668728e-48,"Up"
"BTNL8",122.119878999422,-2.22400428068395,0.153369270043759,2.85066785369889e-50,1.59841018939545e-47,"Down"
"CDH13",285.582740234636,-2.00952479051451,0.138668545568636,5.80607058168813e-50,3.14328648732771e-47,"Down"
"TMEM138",2193.32376873564,0.783201244868835,0.0532588080696614,7.23076330475026e-50,3.7840994628193e-47,"Not Significant"
"SPRR1A",171.700565951257,6.62642898955636,0.460483857675511,1.20654998338079e-49,6.11059185131561e-47,"Up"
"SIL1",1085.90376265338,1.55148674761382,0.106955213003719,1.79627027480881e-49,8.63757513033118e-47,"Up"
"MT-ND3",480631.380103014,1.23544124342551,0.0848362281027266,1.81554126943267e-49,8.63757513033118e-47,"Up"
"ADRA1A",102.336304630367,-2.4977967613757,0.174505914231248,2.25303671644568e-49,1.03369624316279e-46,"Down"
"EDNRB",1739.74745502215,-1.60949896173926,0.111173693235154,2.30441837647755e-49,1.03369624316279e-46,"Down"
"PTPRB",1238.80174947383,-1.60535746283611,0.111121539268462,3.63086191194633e-49,1.58345922270993e-46,"Down"
"FAM83A",110.161472644144,3.04213376023483,0.214071076898661,5.26778564202794e-49,2.23524958323888e-46,"Up"
"AFF3",231.773061446469,-1.75779087196737,0.12235990172408,7.48823675320063e-49,3.09382413224342e-46,"Down"
"GPM6B",470.858064482731,-1.28043489566575,0.0889989975499876,2.087463870696e-48,8.40338019741724e-46,"Down"
"AGTPBP1",519.257656453852,-0.822406185621685,0.0570538697241445,4.44488461280977e-48,1.74461721052783e-45,"Not Significant"
"ERGIC3",10477.8561228613,0.850908273239967,0.0590740950632005,4.71183814317324e-48,1.80428924019073e-45,"Not Significant"
"TJP1",1618.58317762182,-0.860544048559151,0.0598954153615949,7.76409515421436e-48,2.9022927124087e-45,"Not Significant"
"CXCL13",949.752903318648,4.04744856483834,0.288030858296826,1.29161176969187e-47,4.60870563276416e-45,"Up"
"SELENOW",16318.219328229,1.11327021526421,0.0779146778010539,1.2854415341237e-47,4.60870563276416e-45,"Up"
"NUMB",2606.3940640424,-0.552964748854722,0.0384018761888115,1.67283222545086e-47,5.76565576313312e-45,"Not Significant"
"MT-ATP6",515121.922755448,1.32554802503082,0.0931276916796175,1.68930041467595e-47,5.76565576313312e-45,"Up"
"MT-CO2",699914.136547909,1.32597411458072,0.0933010658999003,2.30671280398859e-47,7.70540234523849e-45,"Up"
"BTNL9",2148.10504661491,-2.72448178119276,0.195513313521858,3.23214319440056e-47,1.05718016983518e-44,"Down"
"PRSS2",201.317816280456,4.79654444440518,0.342387166146713,3.35453274730731e-47,1.07481967617806e-44,"Up"
"CASKIN2",203.485814629528,-2.36486978713014,0.169272257456745,3.94956363501678e-47,1.24016298139527e-44,"Down"
"LGALS7B",820.532998989785,4.5756215885674,0.327140658265566,4.33224856409826e-47,1.33365298934005e-44,"Up"
"MT-CYB",296869.21558047,1.44877779965689,0.102702763305982,7.44184308725719e-47,2.24686416288342e-44,"Up"
"PLA2G2D",340.935393408145,3.80433823402919,0.27375035733218,8.99510605853735e-47,2.66458802111389e-44,"Up"
"ITGB4",2322.63127096794,1.84773097153102,0.132085136443688,1.22679208397997e-46,3.56678439231212e-44,"Up"
"DENND3",2652.78463770619,-1.2279863255208,0.0870750142033075,1.38960403779867e-46,3.9666878897162e-44,"Down"
"NFATC4",2800.08691537357,1.61048468953142,0.114815065602336,1.4529091531661e-46,4.07333459012638e-44,"Up"
"MTSS1",1053.36229013256,-0.785045263226409,0.0555343530006955,2.74840740327695e-46,7.57017477744704e-44,"Not Significant"
"INPP5K",833.449199305803,-1.018768277033,0.0725747385712762,5.66061023455933e-46,1.5322686324583e-43,"Down"
"PRDX1",724.396123804302,2.63308936113591,0.191925398489077,7.4616773770812e-46,1.98556499695212e-43,"Up"
"CPNE5",386.875061694264,1.78266036503244,0.128791215469043,1.16869530861986e-45,3.05808605755529e-43,"Up"
"AC010422.3",343.252542634946,1.77986687189565,0.12862711182717,1.24684380562571e-45,3.20908979480715e-43,"Up"
"DOCK4",966.556057198261,-0.971355428032613,0.0694717470397336,1.38544427677419e-45,3.50830244279917e-43,"Not Significant"
"CHID1",2856.68750008638,0.673776635500207,0.0480111609455221,1.8351438407639e-45,4.5732949682529e-43,"Not Significant"
"WDR46",1229.09844938518,1.51907606557488,0.110309640483651,6.71288958483499e-45,1.64675572627983e-42,"Up"
"GAP43",30.6311530597705,2.83694227030479,0.210352918192344,1.37016775236549e-44,3.30948210955971e-42,"Up"
"GPR87",229.577024677928,3.86799966047347,0.286994128375304,3.04317851699454e-44,7.23907616921427e-42,"Up"
"CD27",787.283797589764,2.12200813704208,0.156840837068057,3.22827813349494e-44,7.56477114863739e-42,"Up"
"HIF3A",906.862169417719,-2.16922109420034,0.160487347688835,3.40998750368214e-44,7.87305938350141e-42,"Down"
"DERL3",2751.12932077137,2.45771401214739,0.183502433569852,8.94885806089022e-44,2.03618944284024e-41,"Up"
"SBF2",814.321247586161,-0.755151723902713,0.0550535751610213,1.09275545371897e-43,2.45089437476968e-41,"Not Significant"
"FRY",2209.02259203042,-1.15091479094994,0.0846947624664578,2.11297089011954e-43,4.67234408096857e-41,"Down"
"MDK",5545.62129192632,1.47675313865604,0.109230556697393,2.372953185552e-43,5.17435625182867e-41,"Up"
"IGSF9",69.2272443822047,2.24246075047133,0.167946899423652,2.59316876066775e-43,5.50172291114643e-41,"Up"
"MZB1",5614.61967748256,2.60339559841217,0.195854670418853,2.58038456607432e-43,5.50172291114643e-41,"Up"
"PPP1R14B",271.393514854342,1.78656747933224,0.133071711156853,3.44047058366824e-43,7.20205175514551e-41,"Up"
"FAXDC2",413.492634471556,-1.55057806884772,0.115079627238616,3.57919388611025e-43,7.39386105420143e-41,"Down"
"PRPF19",251.666547315585,2.49578899460764,0.188362354966577,5.6244376512345e-43,1.14680092369327e-40,"Up"
"PEAK1",827.811012176071,-0.885240430921752,0.0652797238152826,5.95117571727803e-43,1.19786485591366e-40,"Not Significant"
"TMED3",1293.52308029529,1.41516905765519,0.105180133732721,6.76539536263414e-43,1.34451528092856e-40,"Up"
"KRT15",4211.9599629105,3.33790648339836,0.253049280601683,7.78791989080871e-43,1.52837927857121e-40,"Up"
"ITPA",1735.4527372509,1.13515573048865,0.0843282129077724,1.24482625981296e-42,2.41281139247698e-40,"Up"
"FLT4",378.595720123639,-1.4680460904207,0.10966334948298,1.46262543049943e-42,2.8003925925416e-40,"Down"
"WWC2",784.428874951978,-1.43129183161808,0.10704028489846,1.98756090030538e-42,3.75960314877042e-40,"Down"
"STARD8",705.915747575254,-1.03656613523348,0.0771512134045818,2.20730635069779e-42,4.1255606792804e-40,"Down"
"PERM1",72.3041963833884,1.47169920288471,0.110261521198282,2.46108699450296e-42,4.54577244867018e-40,"Up"
"TMPRSS4",754.07050373728,3.10975960148729,0.238490351565191,4.92036946002908e-42,8.9825349444717e-40,"Up"
"PSMG3",1887.45517925167,0.800223867832461,0.0597620039717123,7.90253101260392e-42,1.42608892986071e-39,"Not Significant"
"RPS3A",16741.5608907789,1.40792252214185,0.106086575582453,8.08296510373469e-42,1.44207445600721e-39,"Up"
"DTNB",628.956849294623,0.922361610270358,0.0690913684057851,9.28364630827321e-42,1.61948052266544e-39,"Not Significant"
"RPS8",4048.48085961013,1.60476697962205,0.121390876820716,9.25021606516265e-42,1.61948052266544e-39,"Up"
"ARHGEF10",971.559960574658,-1.08816824918222,0.0817316671004156,1.00527336555119e-41,1.73437272957732e-39,"Down"
"SRRM3",78.8299348669464,1.63567890959277,0.12403128524977,1.29578398112228e-41,2.21128353300214e-39,"Up"
"DOCK9",3244.38779221309,-1.01404049732092,0.076371624591866,1.93608780210631e-41,3.26844930033e-39,"Down"
"SND1",741.849979201628,2.04026548862499,0.156311670969937,2.36292524167566e-41,3.94658790364978e-39,"Up"
"NEBL",899.00352208228,-1.16341010662458,0.0879820837145595,2.83247644906582e-41,4.68104002635088e-39,"Down"
"OLAH",51.8784842936763,-2.65101021782719,0.20546388706623,4.03050660356122e-41,6.59155767457407e-39,"Down"
"BSCL2",3924.60742889622,1.24416159636709,0.0944165821752086,4.29644492479476e-41,6.95403972363688e-39,"Up"
"FCRLA",134.64445060456,2.48270496598546,0.192466631367948,5.7890083065217e-41,9.27422759310109e-39,"Up"
"RAB34",3821.1897962995,0.895469752328037,0.0677611620315688,6.05609048401423e-41,9.60410309081044e-39,"Not Significant"
"DLC1",813.496018482975,-1.86976072395966,0.143775655928572,7.20162028266288e-41,1.13065438437807e-38,"Down"
"ARHGDIA",2476.33541264312,1.86890320783893,0.143731936395412,7.41198746749812e-41,1.15216042811604e-38,"Up"
"BOLA2B",2135.04422627936,0.924292550359867,0.0700808661447388,7.90610088649869e-41,1.21691945017676e-38,"Not Significant"
"AL162171.1",551.246178281605,-1.11622130056665,0.0848664600498355,8.05054809674959e-41,1.22712237979581e-38,"Down"
"ASB1",819.878276296544,1.12480515899615,0.0856523074284987,1.03427145335693e-40,1.55216035266357e-38,"Up"
"RPL18A",1097.1169806479,2.37402079773103,0.184416802839306,1.03806902566672e-40,1.55216035266357e-38,"Up"
"PLAGL1",1046.13072478796,-0.792995880348108,0.0601756037664153,1.37974031172262e-40,2.02476914958312e-38,"Not Significant"
"B3GNT3",164.801427655767,2.61356053646643,0.203988176618036,1.37993821022544e-40,2.02476914958312e-38,"Up"
"MEF2A",1427.75892180627,-0.620651211767113,0.0469867568493361,1.85783021400504e-40,2.70073466295176e-38,"Not Significant"
"FAT2",101.371980114123,3.29790858668494,0.25889451972369,2.71276043510907e-40,3.90737053497361e-38,"Up"
"LIN7A",199.213449323842,-1.0899944725635,0.0834378044393006,2.76659761852618e-40,3.9486893282601e-38,"Down"
"ATIC",1726.42079648038,1.04361055210021,0.0800968214964033,4.82071427879724e-40,6.8184877637042e-38,"Up"
"NDUFAF8",1948.51914882914,0.828335762842226,0.0634298747406018,5.86035892949095e-40,8.21496742794714e-38,"Not Significant"
"CLTA",894.078692302359,1.61218340884426,0.125092952124451,7.04959418137364e-40,9.79456890686426e-38,"Up"
"FDCSP",515.78771691105,4.60590703753943,0.362230065253769,1.08039503263784e-39,1.48791245722931e-37,"Up"
"AC087289.1",2434.56668400472,1.20456158912833,0.0932298301493998,1.37610439745205e-39,1.87868165565193e-37,"Up"
"SSR4",25960.716206563,1.16359346703891,0.0903582523716751,2.63986910455371e-39,3.57292628805976e-37,"Up"
"EEF1D",30628.5212009866,0.756946732371923,0.0583935095427957,2.67251693360897e-39,3.5861979365522e-37,"Not Significant"
"C19orf24",1853.61474925784,1.04847809591397,0.0816384135040912,5.38555722754797e-39,7.16552953156806e-37,"Up"
"COL10A1",428.277007627824,3.00888622131579,0.240964297849026,5.85502932130797e-39,7.72470254996094e-37,"Up"
"RNF182",72.7248225722267,-1.6644483411534,0.131146987863074,7.55614626141453e-39,9.88595802535068e-37,"Down"
"CD79A",1683.6027503994,2.58252222181391,0.206643190251993,8.01903213122556e-39,1.04048598727472e-36,"Up"
"AL096711.2",85.2458535650059,-2.03002198426787,0.161289142564593,9.89850837435122e-39,1.27382443833864e-36,"Down"
"PSAP",18733.5390949516,1.1168298090378,0.0874304617769997,1.11940657933155e-38,1.42883604028499e-36,"Up"
"VAC14",924.236647437893,1.20667097533485,0.0946249991579327,1.20000140867977e-38,1.51935662228003e-36,"Up"
"ATOX1",590.220002424463,1.20784443742211,0.0947303016895724,1.22438625785456e-38,1.53782913986533e-36,"Up"
"MT-ND4",453102.306971483,1.29247616221815,0.101682353064306,1.64786285550247e-38,2.0532894310626e-36,"Up"
"MT-ND1",310555.848342,1.3671764433433,0.107760993514765,1.84222996074363e-38,2.27740239241536e-36,"Up"
"EYA2",162.626430941442,2.26484749350554,0.181479173676479,2.02858062044131e-38,2.48818091726005e-36,"Up"
"NOL6",542.500859968819,1.12584222803472,0.0886137805008177,2.64929805635964e-38,3.22433949494933e-36,"Up"
"UBD",2354.16801049594,2.52372050026095,0.203382720821265,2.732891376281e-38,3.30049189289321e-36,"Up"
"CYP21A2",66.7884373439949,1.73378740121604,0.137903963583434,2.79081947562652e-38,3.34472257765927e-36,"Up"
"SLC4A11",296.859538650687,2.3027640515739,0.185016038974516,2.8149790939796e-38,3.34811907389998e-36,"Up"
"LIFR",975.105760785152,-1.4976502898955,0.118634453120967,2.88138377674906e-38,3.40133272894437e-36,"Down"
"PLPP2",945.453960584303,2.28285191620938,0.183594130059011,3.43794863600907e-38,4.02804429741361e-36,"Up"
"TSPAN33",262.492316807843,1.36517357384129,0.108131278310072,4.0744732355352e-38,4.73846146651131e-36,"Up"
"CHPT1",551.543502912329,-0.849134334970482,0.0668104386778987,5.07441651036031e-38,5.83586529751669e-36,"Not Significant"
"RARRES3",904.585031563931,1.21520379387232,0.0961601539791109,5.09244296662284e-38,5.83586529751669e-36,"Up"
"PBXIP1",1042.29261893325,1.31350716971165,0.10412122269496,5.28652924563157e-38,6.01438472147939e-36,"Up"
"LOXL1",1376.51568096111,1.44512492701553,0.11502992446503,7.21849338616306e-38,8.15326231386763e-36,"Up"
"ZNRD1",1062.21634061755,0.735237919135168,0.0578749765436345,8.2428709184435e-38,9.24379095854021e-36,"Not Significant"
"GPX3",2169.43775114147,-1.61595304449784,0.129139735820803,8.33507247535787e-38,9.28089630234884e-36,"Down"
"TNS1",5041.15489420728,-0.848597491434107,0.0671003721454401,1.13413627117431e-37,1.25393939841103e-35,"Not Significant"
"MAOA",2909.63532868715,-1.14572656427282,0.0910383043351458,1.16278544365056e-37,1.27662457799397e-35,"Down"
"ERICH4",39.5614535888006,-2.19417735521179,0.177689127525469,1.25417295348554e-37,1.3673969006752e-35,"Down"
"TTC28",404.810052398774,-0.839751461972884,0.0664344503514842,1.26589350583962e-37,1.3706571063229e-35,"Not Significant"
"PES1",853.633428603003,1.24155588887819,0.0989216709539807,1.42669833914132e-37,1.53418930989854e-35,"Up"
"SLAMF7",513.584809033829,2.05815030301897,0.166447217912742,1.46522619440871e-37,1.56490144572903e-35,"Up"
"ISLR",1065.5688285182,1.89407934742046,0.15277190513685,1.5507106008077e-37,1.63397023038127e-35,"Up"
"BANF1",3857.12110717556,0.810283913452025,0.0641423923315474,1.54274969356137e-37,1.63397023038127e-35,"Not Significant"
"CYP27C1",28.2791674647228,1.97366012097904,0.159495406333701,1.65564600478282e-37,1.73290948500602e-35,"Up"
"ARGLU1",1350.60359651632,-1.72009400762234,0.138529258764815,2.05255659728657e-37,2.1341151375761e-35,"Down"
"CFB",5377.23747588114,1.62458587115324,0.130613570494037,2.08496888955353e-37,2.15355339249937e-35,"Up"
"DTX2",1341.50874241628,1.04077713645227,0.0829881824351124,2.57857070034561e-37,2.64598431342655e-35,"Up"
"PLEKHA4",885.604096047493,1.41057490708637,0.113220473789875,2.94728394546016e-37,3.00469856777432e-35,"Up"
"TEK",181.846274800213,-1.5087865031445,0.121335698387334,3.03026406818737e-37,3.06936424971237e-35,"Down"
"MUC12",349.933147746225,1.49867612078025,0.120571757385188,3.32141620928942e-37,3.34270733883615e-35,"Up"
"PNOC",145.88730461401,2.33659595315304,0.191142358688883,4.06678411221514e-37,4.06678411221514e-35,"Up"
"NDRG4",965.027256237425,-1.81204422010783,0.14702865207565,4.93119058094794e-37,4.8596156246046e-35,"Down"
"TMEM134",3247.72476132169,0.616122440516714,0.0488838535682738,4.9015121253439e-37,4.8596156246046e-35,"Not Significant"
"CTNND1",3900.31638491848,-0.540016094385938,0.042760517063356,4.95247452189004e-37,4.8596156246046e-35,"Not Significant"
"RHBDL1",89.3959944902758,1.2900374875761,0.103782065039109,5.75727381835413e-37,5.61423595951303e-35,"Up"
"GRIA1",180.54139631229,-1.65602135695072,0.134150206622665,6.10133310623573e-37,5.91302035604327e-35,"Down"
"PEAR1",771.362183557412,-1.09625278724795,0.0880173911466582,6.71129258850885e-37,6.46425114353307e-35,"Down"
"C3",53308.2221712405,1.50691521472897,0.121992030559347,8.48927438983211e-37,8.07767320729479e-35,"Up"
"PDLIM4",1799.79263312264,1.93428363085655,0.15787909599806,8.47091339214756e-37,8.07767320729479e-35,"Up"
"ZFYVE9",364.538107956586,-0.811878618667496,0.0649803043009706,8.82010263648104e-37,8.34190430076821e-35,"Not Significant"
"COL22A1",28.8899343458163,2.00921223562666,0.164306111925614,9.10496898574952e-37,8.55976126205195e-35,"Up"
"PSMB10",2698.81343278353,1.03003103071438,0.0827944559022185,9.34226969342003e-37,8.73057346349372e-35,"Up"
"SCG5",181.533092877479,2.10590869773776,0.172735138435725,1.09744144471571e-36,1.01951660840454e-34,"Up"
"SULF1",1117.69208095225,1.62533393400617,0.132234022684738,1.29008436304254e-36,1.19143085292752e-34,"Up"
"TNS4",195.655540662347,3.02627796415575,0.251648168067912,1.71827498584729e-36,1.57759750162587e-34,"Up"
"EPB41L2",2017.31195994113,-0.991476291519248,0.0800446128213625,2.01850629554614e-36,1.84247376977176e-34,"Not Significant"
"SLC5A9",219.354329804273,-1.73387381097962,0.142140427234286,2.94451312815618e-36,2.67218821456948e-34,"Down"
"SH3D19",1947.24332410701,-0.8075815735964,0.0651350804643404,2.96731673115668e-36,2.67740647581379e-34,"Not Significant"
"FLAD1",1197.36321656495,0.565172259318687,0.0453223041923612,3.30607749966289e-36,2.96602381398328e-34,"Not Significant"
"MME",1004.17183319196,-1.92101749966489,0.158202820998768,3.34858003412739e-36,2.987085598625e-34,"Down"
"PHPT1",5649.1207925364,0.731988460324204,0.0590869251894871,4.48743741121641e-36,3.98038233650269e-34,"Not Significant"
"ALDH16A1",786.718287402068,1.07847593688765,0.0876501609048116,4.56277534855445e-36,4.02447039170252e-34,"Up"
"ACTB",33832.8128068412,2.94395470591866,0.247163547845695,6.99727026918412e-36,6.13727057129557e-34,"Up"
"WBP1L",820.411314905606,0.829389551662216,0.0673586955162482,7.97624256990272e-36,6.95705601930404e-34,"Not Significant"
"CILP2",57.9459513860407,2.45962262281408,0.205743046098994,8.13162917554406e-36,7.05340210254374e-34,"Up"
"FCRL5",361.509854723504,1.95744020573912,0.162423612185087,9.15653003951997e-36,7.89876492420129e-34,"Up"
"RAPGEF5",1450.60330776103,-1.32866836014031,0.108922158039512,9.22252133449699e-36,7.91221775691818e-34,"Down"
"CCT7",1680.30358563012,1.08141427877923,0.0884514588701311,1.19006265241598e-35,1.01543389363755e-33,"Up"
"DNPH1",2939.70951822356,0.930588661146215,0.0759927673435216,1.35101613805766e-35,1.14653801986515e-33,"Not Significant"
"43718",1764.97817559748,-0.738900433907016,0.0601065211337663,1.42303835708643e-35,1.20116678528263e-33,"Not Significant"
"SLCO1A2",42.4167116680992,-2.98535740078171,0.251967365568222,1.46096036488795e-35,1.2265816967241e-33,"Down"
"FKBP2",1794.38465978653,1.05412870655167,0.0863114908318939,1.48758733626439e-35,1.24229367975271e-33,"Up"
"PGPEP1",461.61916939205,1.08926606726589,0.0892737221755003,1.58221783804813e-35,1.30873881284206e-33,"Up"
"KIAA0355",616.376002085371,-0.724951706231373,0.058991541445328,1.58382404101906e-35,1.30873881284206e-33,"Not Significant"
"BEND7",405.44388231203,-0.732921702163547,0.059667153296431,1.64294378087282e-35,1.35048258427766e-33,"Not Significant"
"USP53",962.514248254857,-1.12164836023496,0.0920371343077082,1.75410310384057e-35,1.4343447255363e-33,"Down"
"KRTCAP2",8646.23124744092,0.723141386327499,0.0588916378976753,1.80317440570911e-35,1.46683099324524e-33,"Not Significant"
"HM13",5806.45172872241,0.94428639651148,0.0773017946722632,1.88824134282396e-35,1.52811283929568e-33,"Not Significant"
"ANXA11",8563.93827875304,1.12473385076611,0.0924785010970679,2.35970041054735e-35,1.89986135618428e-33,"Up"
"GAB1",541.586404666626,-0.988271636554771,0.081353256178521,3.86986735110067e-35,3.09984272511636e-33,"Not Significant"
"ITM2C",834.401617204662,1.73633829371348,0.14500295680132,4.44000891962518e-35,3.53848426589418e-33,"Up"
"RAPGEF4",432.687695655385,-1.07231294418821,0.0885325072367037,4.90723411432998e-35,3.89108967651418e-33,"Down"
"SMARCA4",1156.29732969954,0.850378119113087,0.0699873361167533,5.51025243403551e-35,4.34728458363606e-33,"Not Significant"
"SLC19A3",30.7070330597206,-1.82020141408208,0.15255059881738,5.78642055375035e-35,4.54234013469402e-33,"Down"
"TPBG",502.08684678309,1.06264270375301,0.0878257516428103,5.85392335125938e-35,4.57246749327225e-33,"Up"
"POMGNT1",869.909746960182,1.47177677561135,0.122527468479483,6.08970197830894e-35,4.73308520096289e-33,"Up"
"ARG1",96.0252212021842,-2.63034870060124,0.223996086906134,7.29400468493961e-35,5.64117603712078e-33,"Down"
"BNC1",40.5226572871746,3.22263476553835,0.275066412817019,7.35700294461376e-35,5.66200716815863e-33,"Up"
"SUPV3L1",689.738192594976,1.0070115892691,0.0833700145272232,8.58094631532286e-35,6.57174912929604e-33,"Up"
"HLA-E",1082.03641273458,-1.34751592399272,0.112301999186437,9.92841315152756e-35,7.56680031451372e-33,"Down"
"FUT1",358.248556792478,-1.13867417188405,0.0946350815014495,1.10942977171214e-34,8.4145156598457e-33,"Down"
"KRT14",44.2557889642353,3.79536158728381,0.323719469178168,1.1809575698999e-34,8.91395858049442e-33,"Up"
"SEL1L3",2817.02062368162,0.868769479176091,0.0719094456749825,1.20689597558942e-34,9.06615637165259e-33,"Not Significant"
"ELOF1",3111.34279966599,0.572319959649103,0.0470248652647809,1.3145428371539e-34,9.82777263967439e-33,"Not Significant"
"MAP3K15",15.2624624211109,-1.80049290162495,0.151838614659583,1.48420771195016e-34,1.10436308424728e-32,"Down"
"PAPSS2",1812.94566860567,-1.20569772673635,0.100560219378884,1.58208804490463e-34,1.17164067476428e-32,"Down"
"TAL1",591.58186228042,-1.32770938143617,0.111052252057079,1.76133107413229e-34,1.29825811567497e-32,"Down"
"POLRMT",1353.81177618456,1.17088859737287,0.0977088743120061,1.85563372974259e-34,1.36137614752143e-32,"Up"
"CECR2",69.4006131108363,-1.36401321029322,0.114232838113176,1.92083686761859e-34,1.40265761960985e-32,"Down"
"CISD1",1283.78012691945,0.753595698105632,0.0624191553262918,1.9952569369312e-34,1.4502561995287e-32,"Not Significant"
"KLF11",669.994178692016,-0.811174283715465,0.0673620451276654,2.35329329552469e-34,1.70261312164689e-32,"Not Significant"
"ADAMTS7",128.634035493119,-1.68395773690044,0.142168103623125,2.451302077696e-34,1.76538727613886e-32,"Down"
"ITPRID2",2448.24704727718,-0.688261413599497,0.0569957508148942,2.52811023627656e-34,1.81238953011607e-32,"Not Significant"
"CPNE4",27.3411943603621,1.89579132680248,0.1609709648549,2.92707375440902e-34,2.08886627019189e-32,"Up"
"RPL35",1964.23634311791,0.926403800406359,0.0772786429742373,3.17404854971382e-34,2.25486706925371e-32,"Not Significant"
"RPLP2",30181.6034013262,1.16069692767559,0.0973417297712123,3.88760849081145e-34,2.74934474350179e-32,"Up"
"SUPT5H",2780.48655298115,1.03775161756148,0.0869237982778872,4.33925021469453e-34,3.05498781931408e-32,"Up"
"SULT1C4",239.995866282923,-1.39167099902801,0.117361344535281,4.80020661715703e-34,3.36443053077524e-32,"Down"
"MRPL51",3380.51088411402,0.650333376011143,0.0540576096764932,5.15853562572654e-34,3.59951152550696e-32,"Not Significant"
"LGALS7",308.522638263631,4.28236658498078,0.368414008254381,5.69818532037169e-34,3.95847387300157e-32,"Up"
"AOC1",51.5760052884429,1.55713372218586,0.132060484633484,6.72480619106884e-34,4.65107740968197e-32,"Up"
"KIDINS220",1037.48575577126,-0.629710234198357,0.0524264595170083,7.11147724280889e-34,4.89693827684647e-32,"Not Significant"
"CTTNBP2NL",86.4335532604388,-1.46631499030465,0.124280996057964,7.96470953232469e-34,5.46052138242348e-32,"Down"
"MEOX1",140.997772399116,2.77563410073891,0.241067253760487,8.62684047764061e-34,5.88875632604163e-32,"Up"
"IGFBP2",4936.33904888772,1.43377821266661,0.121583198388336,9.3318087379023e-34,6.34239814653966e-32,"Up"
"SYMPK",2062.37517057773,0.7448527624069,0.062364647180987,9.89982009931542e-34,6.69944722238155e-32,"Not Significant"
"CRIP1",47898.4047804635,1.2383843578273,0.104762108711468,1.10507004112759e-33,7.44618010545203e-32,"Up"
"CD79B",663.439069300372,1.61534402783279,0.137737820737909,1.20290045018282e-33,8.07074233669669e-32,"Up"
"LARGE2",349.832617465955,1.35853768978575,0.11529262002027,1.27259815471795e-33,8.50203873577523e-32,"Up"
"HS6ST2",88.4576054202032,2.0484667555401,0.176548470019794,1.47323275436945e-33,9.77804757806327e-32,"Up"
"CHCHD10",5975.33997679923,0.888487688487323,0.0748590063038092,1.4760492203828e-33,9.77804757806327e-32,"Not Significant"
